Timestamp,ASIN,SKU,"ROI, %",Estimated Sales Velocity
10/22/2025 3:05:16,B000FGECAI,Z3-ORV9-K8XD,-19,0.45
10/22/2025 3:05:16,B08M8CQHHV,ZI-1MA2-8QGC,23,0.45
10/22/2025 3:05:16,B09NQ9YX9R,XG-Z9LW-Z27Q,76,0.44
10/22/2025 3:05:16,B011SEA38A,PE-G94Y-4PYO,19,0.43
10/22/2025 3:05:16,B00WI8O0RG,49-4UKW-G81R,51,0.4
10/22/2025 3:05:16,B07F1MFWV1,D0-C7C0-H6LN,36,0.36
10/22/2025 3:05:16,B09HXXMJV9,IM-AYXV-79NJ,25,0.35
10/22/2025 3:05:16,B003VTZAM0,XY-UM2X-TPS3,13,0.32
10/22/2025 3:05:16,B0915M1DLF,SQ-7QYT-5D5B,111,0.32
10/22/2025 3:05:16,B08MVGD2ND,RI-VSUS-0YTD,62,0.31
10/22/2025 3:05:16,B004TRSSIQ,NX-YY01-TLFO,-139,0.29
10/22/2025 3:05:16,B081Q9CFGC,7H-7G2P-ONWJ,64,0.29
10/22/2025 3:05:16,B0CVHD7892,CX-1R85-163Z,3,0.27
10/22/2025 3:05:16,B06XXDNH1P,SR-6OBB-WC03,54,0.26
10/22/2025 3:05:16,B004I2N5AS,L3-ZQ8U-A7LQ,46,0.25
10/22/2025 3:05:16,B06XGSJS7N,3T-6QPR-E2MV,,0.24
10/22/2025 3:05:16,B08CB36DY9,OT-3LZR-3R6K,74,0.24
10/22/2025 3:05:16,B0913SVFD3,MY-KL21-NMV5,21,0.24
10/22/2025 3:05:16,B09ST7SSLW,SU-JM8R-2U82,23,0.24
10/22/2025 3:05:16,B0052VXJGO,D2-8SPY-Q095,95,0.22
10/22/2025 3:05:16,B007C3KBIY,JH-97NP-GJDG,-46,0.22
10/22/2025 3:05:16,B09NQBQW49,0Z-Y60V-499R,84,0.22
10/22/2025 3:05:16,B007YX9O9E,I2-6YKQ-CIBP,19,0.19
10/22/2025 3:05:16,B075XT2J8X,RZ-6ZL9-CZ7J,25,0.18
10/22/2025 3:05:16,B0D2Y4NPKZ,GD-B8SW-1PCP,1,0.17
10/22/2025 3:05:16,B086763VT8,GA-9DTN-9O1E,13,0.12
10/22/2025 3:05:16,B0D3JC45CK,IB-U5FA-BO2Y,52,0.12
10/22/2025 3:05:16,B07YYG14S1,LF-X542-9TDZ,109,0.11
10/22/2025 3:05:16,B01CKK8CU2,BQ-O3OI-FTJU,130,0.1
10/22/2025 3:05:16,B099FBD93Y,XJ-2FN3-M9FH,12,0.1
10/22/2025 3:05:16,B0D6W9DZX4,3X-EXDD-TD2K,64,0.1
10/22/2025 3:05:16,B08X1WM596,TE-Y18U-S2O1,-23,0.08
10/22/2025 3:05:16,B0012B80HG,CX-SMCH-4DYA,15,0.07
10/22/2025 3:05:16,B00BA4IOTY,DT-SPI3-IK34,-59,0.07
10/22/2025 3:05:16,B016Y8SWZQ,8L-INBX-OUTU,-10,0.07
10/22/2025 3:05:16,B086MBW9R9,BB-ZT14-1QQA,31,0.07
10/22/2025 3:05:16,B0DN6KL887,3E-62Y1-WPYU,13,0.05
10/22/2025 3:05:16,B0C9J86XCZ,U1-M5BM-8F5W,-9,0.04
10/22/2025 3:05:16,B07B8RJDXT,6P-IWYA-X18B,17,0.03
10/22/2025 3:05:16,B0D3JBBGSB,ZT-QPY3-P24I,20,0.03
10/22/2025 3:05:16,B001KYTW0O,714776,51,0.02
10/22/2025 3:05:16,B08MQB42B3,LR-7GM6-1RCH,-32,0.02
10/22/2025 3:05:16,B0D3J9C8NN,MF-TPXM-F8AF,-3,0.02
10/22/2025 3:05:16,B0001P0DLU,JB-RGB6-LZOJ,-28,0.01
10/22/2025 3:05:16,B0001P15T4,AF-KIHX-ANYY,223,0.01
10/22/2025 3:05:16,B0009JJZ8A,GK-YI4S-C158,96,0.01
10/22/2025 3:05:16,B000FPU2SK,TK-E7QE-T40G,,0.01
10/22/2025 3:05:16,B005F5TRBI,FB-6FW0-Z82Q,-1,0.01
10/22/2025 3:05:16,B00D1V5FPU,8M-LM6B-F2Q5,28,0.01
10/22/2025 3:05:16,B01JL0WRI2,K0-71JR-UNLF,46,0.01
10/22/2025 3:05:16,B01N31JDVX,02-7AZG-O0CV,242,0.01
10/22/2025 3:05:16,B07CN7NRF7,WJ-YHKC-EES5,182,0.01
10/22/2025 3:05:16,B07QXSDZJM,SC-LYFM-ORXK,27,0.01
10/22/2025 3:05:16,B07W45L22P,81-3DY5-BFOR,-5,0.01
10/22/2025 3:05:16,B0897VHKW6,BL-WX51-KQOK,46,0.01
10/22/2025 3:05:16,B08DR97BX2,UL-D0Y8-ZNI5,70,0.01
10/22/2025 3:05:16,B08W25WKTN,OV-LVEL-DQL6,9,0.01
10/22/2025 3:05:16,B09445GL1C,L1-54EX-56YC,503,0.01
10/22/2025 3:05:16,B09M3PFZC8,HL-03ZR-QPHH,-173,0.01
10/22/2025 3:05:16,B09NQCV872,IJ-V0PQ-4CZ4,141,0.01
10/22/2025 3:05:16,B09NQD4S5N,0R-GRRH-W0Z9,145,0.01
10/22/2025 3:05:16,B00000IU72,H6-E7MP-EBPD,,0
10/22/2025 3:05:16,B0001IWX7E,XE-27ZG-EZPZ,,0
10/22/2025 3:05:16,B000PSB13C,6Q-9G2A-IKVV,,0
10/22/2025 3:05:16,B000Q351JG,4D-BI2L-5PZ8,,0
10/22/2025 3:05:16,B001ET78RY,D8-1A3E-I37F,,0
10/22/2025 3:05:16,B002BX8ZFG,714810,,0
10/22/2025 3:05:16,B002KFZKZ8,2G-AYBQ-TUQG,,0
10/22/2025 3:05:16,B004GFPFBO,7M-48OU-23X3,,0
10/22/2025 3:05:16,B0054SB72I,G8-L8EI-INMK,,0
10/22/2025 3:05:16,B0070Y60K8,KI-CR51-18J3,,0
10/22/2025 3:05:16,B00BEUFYE2,9X-HL62-83C7,,0
10/22/2025 3:05:16,B00BWU7MNU,YO-EKK2-FRCC,,0
10/22/2025 3:05:16,B00D1V5NWK,EA-FZ2V-D7II,,0
10/22/2025 3:05:16,B00F4LA0K0,RW-AZK6-O4M2,,0
10/22/2025 3:05:16,B00IUKPVYM,AK-OB6V-HIYD,,0
10/22/2025 3:05:16,B00LXM3PGK,HS-R5IP-7E1C,,0
10/22/2025 3:05:16,B072YZPBJ3,UR-Q7TM-1F3I,,0
10/22/2025 3:05:16,B07BC1CMDK,A1-KSU1-GZMS,,0
10/22/2025 3:05:16,B07BLX7YG9,JL-VTP2-JF3Q,,0
10/22/2025 3:05:16,B07RZBBG14,F7-PMJ2-SG6A,,0
10/22/2025 3:05:16,B07T9WVBZ2,8U-QPFH-3EKQ,,0
10/22/2025 3:05:16,B07Y354HMP,CY-5VNG-I5M8,,0
10/22/2025 3:05:16,B08L3FB3G2,GH-PONH-K4WQ,,0
10/22/2025 3:05:16,B08M52B4M5,AX-NKNU-29C1,,0
10/22/2025 3:05:16,B08MVG9QZW,WE-1Z7L-SA2I,,0
10/22/2025 3:05:16,B08MW8XMNQ,5Z-6Z0P-9TQQ,,0
10/22/2025 3:05:16,B08P63MSS9,TJ-6LOP-OPEU,,0
10/22/2025 3:05:16,B08WPCW7TH,86-1VHQ-ABNK,,0
10/22/2025 3:05:16,B096BPSDRZ,XH-OMMJ-C7MT,,0
10/22/2025 3:05:16,B09M3PQRBG,GY-FO04-RDYL,,0
10/22/2025 3:05:16,B09NQDQ8X7,VO-A6AR-18YS,,0
10/22/2025 3:05:16,B0BBH71LQN,DO-QDI1-K7R9,,0
10/23/2025 3:02:08,B06WW79DX5,6V-EEC1-2S9Z,50,24.95
10/23/2025 3:02:08,B006PFN3BW,A2-T2AC-TW3L,38,8.44
10/23/2025 3:02:08,B00AOES9GE,XH-0LAE-FQO5,36,6.01
10/23/2025 3:02:08,B093FQYQJH,NN-TSZ1-X2RD,15,3.33
10/23/2025 3:02:08,B00KB225MS,A9-2Y9G-M2K7,33,2.82
10/23/2025 3:02:08,B00ANP09LM,5M-QO6K-LNH0,-6,2.54
10/23/2025 3:02:08,B0073TTHBY,MW-9K5M-VKW8,9,1.97
10/23/2025 3:02:08,B01NBDFDBC,7L-OT45-7LYB,11,1.8
10/23/2025 3:02:08,B08CHKHTWX,R7-98IN-2PW8,10,1.45
10/23/2025 3:02:08,B086ZD7MG6,XE-YPAI-HX9F,31,1.36
10/23/2025 3:02:08,B07H2WXMDJ,0G-JB6S-PN34,59,1.22
10/23/2025 3:02:08,B0CRRPCT5P,0H-5V53-GPG4,9,1.15
10/23/2025 3:02:08,B09HXXMJV9,IM-AYXV-79NJ,23,1.09
10/23/2025 3:02:08,B0CVHD7892,CX-1R85-163Z,1,0.92
10/23/2025 3:02:08,B002HY4YSQ,JV-D1TI-6UF6,34,0.89
10/23/2025 3:02:08,B003VTZAM0,XY-UM2X-TPS3,13,0.8
10/23/2025 3:02:08,B07RRQX71T,4U-XT39-AMUJ,,0.77
10/23/2025 3:02:08,B082DG6GJ6,NX-0Q7A-XR6H,15,0.58
10/23/2025 3:02:08,B001OXH0X2,T8-6UWL-I3E1,32,0.54
10/23/2025 3:02:08,B016Y8SWZQ,8L-INBX-OUTU,21,0.54
10/23/2025 3:02:08,B075WYWJ5L,2L-M26G-560I,5,0.48
10/23/2025 3:02:08,B0D3JC45CK,IB-U5FA-BO2Y,52,0.48
10/23/2025 3:02:08,B002KFZKZ8,2G-AYBQ-TUQG,9,0.43
10/23/2025 3:02:08,B0BNLWBLMV,VU-8KRA-QP5M,15,0.43
10/23/2025 3:02:08,B09LDDFK4R,L5-PF3B-WHU4,29,0.39
10/23/2025 3:02:08,B010E25DI2,4F-HT42-FD26,20,0.36
10/23/2025 3:02:08,B09NQ9YX9R,XG-Z9LW-Z27Q,76,0.35
10/23/2025 3:02:08,B000FGECAI,Z3-ORV9-K8XD,-19,0.32
10/23/2025 3:02:08,B06XGSJS7N,3T-6QPR-E2MV,,0.32
10/23/2025 3:02:08,B0CP69JJGG,3B-3H3V-Z93T,16,0.32
10/23/2025 3:02:08,B00WI8O0RG,49-4UKW-G81R,51,0.31
10/23/2025 3:02:08,B07J9JGZZV,Z7-26PV-O9LR,26,0.31
10/23/2025 3:02:08,B0D6W9DZX4,3X-EXDD-TD2K,44,0.31
10/23/2025 3:02:08,B081Q9CFGC,7H-7G2P-ONWJ,74,0.29
10/23/2025 3:02:08,B01N49MD2S,9X-7TBD-NA16,65,0.28
10/23/2025 3:02:08,B00D1V5FPU,8M-LM6B-F2Q5,14,0.27
10/23/2025 3:02:08,B07RRQX71T,FBA15K3QTGNT_unexpected_item_01,24,0.26
10/23/2025 3:02:08,B0C9J86XCZ,U1-M5BM-8F5W,-9,0.25
10/23/2025 3:02:08,B0D3JBBGSB,ZT-QPY3-P24I,20,0.24
10/23/2025 3:02:08,B0054SB72I,G8-L8EI-INMK,98,0.23
10/23/2025 3:02:08,B07B8RJDXT,6P-IWYA-X18B,16,0.23
10/23/2025 3:02:08,B07Y354HMP,CY-5VNG-I5M8,58,0.23
10/23/2025 3:02:08,B0D3JD4FFD,DV-USYD-8WR2,51,0.23
10/23/2025 3:02:08,B09NQD4S5N,0R-GRRH-W0Z9,145,0.22
10/23/2025 3:02:08,B074RQ8G8Z,Z9-FBUQ-EZN3,-49,0.19
10/23/2025 3:02:08,B07V9CRX7Y,1U-1W76-M840,74,0.19
10/23/2025 3:02:08,B07F1MFWV1,D0-C7C0-H6LN,38,0.16
10/23/2025 3:02:08,B004I2N5AS,L3-ZQ8U-A7LQ,48,0.15
10/23/2025 3:02:08,B075XT2J8X,RZ-6ZL9-CZ7J,26,0.13
10/23/2025 3:02:08,9189143051,79-CPJ6-DSG6,32,0.12
10/23/2025 3:02:08,B0B2RBG672,8M-NHB7-T8TR,35,0.12
10/23/2025 3:02:08,B08M8CQHHV,ZI-1MA2-8QGC,23,0.11
10/23/2025 3:02:08,B0915M1DLF,SQ-7QYT-5D5B,113,0.1
10/23/2025 3:02:08,B011SEA38A,PE-G94Y-4PYO,20,0.09
10/23/2025 3:02:08,B08MVGD2ND,RI-VSUS-0YTD,62,0.09
10/23/2025 3:02:08,B0CTD6Q6KY,YC-3L3M-BV48,7,0.09
10/23/2025 3:02:08,B0012B80HG,CX-SMCH-4DYA,15,0.07
10/23/2025 3:02:08,B007YX9O9E,I2-6YKQ-CIBP,19,0.07
10/23/2025 3:02:08,B086MBW9R9,BB-ZT14-1QQA,31,0.07
10/23/2025 3:02:08,B09ST7SSLW,SU-JM8R-2U82,25,0.07
10/23/2025 3:02:08,B0D2Y4NPKZ,GD-B8SW-1PCP,1,0.07
10/23/2025 3:02:08,B0052VXJGO,D2-8SPY-Q095,95,0.06
10/23/2025 3:02:08,B06XXDNH1P,SR-6OBB-WC03,93,0.06
10/23/2025 3:02:08,B07QXSDZJM,SC-LYFM-ORXK,26,0.06
10/23/2025 3:02:08,B08CB36DY9,OT-3LZR-3R6K,74,0.06
10/23/2025 3:02:08,B0913SVFD3,MY-KL21-NMV5,22,0.06
10/23/2025 3:02:08,B09NQBQW49,0Z-Y60V-499R,84,0.06
10/23/2025 3:02:08,B007C3KBIY,JH-97NP-GJDG,-46,0.05
10/23/2025 3:02:08,B01CKK8CU2,BQ-O3OI-FTJU,131,0.05
10/23/2025 3:02:08,B086763VT8,GA-9DTN-9O1E,13,0.03
10/23/2025 3:02:08,B08X1WM596,TE-Y18U-S2O1,-1,0.03
10/23/2025 3:02:08,B001KYTW0O,714776,51,0.02
10/23/2025 3:02:08,B00BA4IOTY,DT-SPI3-IK34,-59,0.02
10/23/2025 3:02:08,B07YYG14S1,LF-X542-9TDZ,105,0.02
10/23/2025 3:02:08,B08MQB42B3,LR-7GM6-1RCH,-31,0.02
10/23/2025 3:02:08,B0001P0DLU,JB-RGB6-LZOJ,-28,0.01
10/23/2025 3:02:08,B0001P15T4,AF-KIHX-ANYY,223,0.01
10/23/2025 3:02:08,B0009JJZ8A,GK-YI4S-C158,96,0.01
10/23/2025 3:02:08,B000FPU2SK,TK-E7QE-T40G,-46,0.01
10/23/2025 3:02:08,B005F5TRBI,FB-6FW0-Z82Q,-1,0.01
10/23/2025 3:02:08,B01JL0WRI2,K0-71JR-UNLF,46,0.01
10/23/2025 3:02:08,B01N31JDVX,02-7AZG-O0CV,242,0.01
10/23/2025 3:02:08,B07CN7NRF7,WJ-YHKC-EES5,182,0.01
10/23/2025 3:02:08,B07W45L22P,81-3DY5-BFOR,-5,0.01
10/23/2025 3:02:08,B0897VHKW6,BL-WX51-KQOK,46,0.01
10/23/2025 3:02:08,B08DR97BX2,UL-D0Y8-ZNI5,70,0.01
10/23/2025 3:02:08,B08W25WKTN,OV-LVEL-DQL6,9,0.01
10/23/2025 3:02:08,B09445GL1C,L1-54EX-56YC,503,0.01
10/23/2025 3:02:08,B099FBD93Y,XJ-2FN3-M9FH,12,0.01
10/23/2025 3:02:08,B09M3PFZC8,HL-03ZR-QPHH,-173,0.01
10/23/2025 3:02:08,B0DN6KL887,3E-62Y1-WPYU,13,0.01
10/23/2025 3:02:08,B00000IU72,H6-E7MP-EBPD,,0
10/23/2025 3:02:08,B0001IWX7E,XE-27ZG-EZPZ,,0
10/23/2025 3:02:08,B000PSB13C,6Q-9G2A-IKVV,,0
10/23/2025 3:02:08,B000Q351JG,4D-BI2L-5PZ8,,0
10/23/2025 3:02:08,B001ET78RY,D8-1A3E-I37F,,0
10/23/2025 3:02:08,B002BX8ZFG,714810,,0
10/23/2025 3:02:08,B004GFPFBO,7M-48OU-23X3,,0
10/23/2025 3:02:08,B0070Y60K8,KI-CR51-18J3,,0
10/23/2025 3:02:08,B00BEUFYE2,9X-HL62-83C7,,0
10/23/2025 3:02:08,B00BWU7MNU,YO-EKK2-FRCC,-5,0
10/23/2025 3:02:08,B00D1V5NWK,EA-FZ2V-D7II,,0
10/23/2025 3:02:08,B00F4LA0K0,RW-AZK6-O4M2,,0
10/23/2025 3:02:08,B00IUKPVYM,AK-OB6V-HIYD,,0
10/23/2025 3:02:08,B00LXM3PGK,HS-R5IP-7E1C,,0
10/23/2025 3:02:08,B072YZPBJ3,UR-Q7TM-1F3I,,0
10/23/2025 3:02:08,B07BC1CMDK,A1-KSU1-GZMS,,0
10/23/2025 3:02:08,B07BLX7YG9,JL-VTP2-JF3Q,,0
10/23/2025 3:02:08,B07QQDMJ6M,EV-CHU5-XU3G,,0
10/23/2025 3:02:08,B07RZBBG14,F7-PMJ2-SG6A,,0
10/23/2025 3:02:08,B07T9WVBZ2,8U-QPFH-3EKQ,,0
10/23/2025 3:02:08,B0844ZRHS9,R4-0AXZ-ZZ9D,,0
10/23/2025 3:02:08,B08L3FB3G2,GH-PONH-K4WQ,,0
10/23/2025 3:02:08,B08M52B4M5,AX-NKNU-29C1,,0
10/23/2025 3:02:08,B08MVG9QZW,WE-1Z7L-SA2I,,0
10/23/2025 3:02:08,B08MW8XMNQ,5Z-6Z0P-9TQQ,,0
10/23/2025 3:02:08,B08P63MSS9,TJ-6LOP-OPEU,,0
10/23/2025 3:02:08,B08WPCW7TH,86-1VHQ-ABNK,,0
10/23/2025 3:02:08,B096BPSDRZ,XH-OMMJ-C7MT,,0
10/23/2025 3:02:08,B09M3PQRBG,GY-FO04-RDYL,,0
10/23/2025 3:02:08,B09NM9TVYX,N7-A24N-WJA7,,0
10/23/2025 3:02:08,B09NQCV872,IJ-V0PQ-4CZ4,,0
10/23/2025 3:02:08,B09NQDQ8X7,VO-A6AR-18YS,,0
10/24/2025 3:02:07,B06WW79DX5,6V-EEC1-2S9Z,50,26.61
10/24/2025 3:02:07,B006PFN3BW,A2-T2AC-TW3L,38,8.7
10/24/2025 3:02:07,B00AOES9GE,XH-0LAE-FQO5,34,4.49
10/24/2025 3:02:07,B093FQYQJH,NN-TSZ1-X2RD,16,3.39
10/24/2025 3:02:07,B01NBDFDBC,7L-OT45-7LYB,12,3.1
10/24/2025 3:02:07,B0CRRPCT5P,0H-5V53-GPG4,9,2.67
10/24/2025 3:02:07,B00KB225MS,A9-2Y9G-M2K7,30,2.62
10/24/2025 3:02:07,B00ANP09LM,5M-QO6K-LNH0,-8,2.56
10/24/2025 3:02:07,B0073TTHBY,MW-9K5M-VKW8,8,1.97
10/24/2025 3:02:07,B08CHKHTWX,R7-98IN-2PW8,11,1.41
10/24/2025 3:02:07,B086ZD7MG6,XE-YPAI-HX9F,28,1.23
10/24/2025 3:02:07,B002HY4YSQ,JV-D1TI-6UF6,34,1.06
10/24/2025 3:02:07,B09HXXMJV9,IM-AYXV-79NJ,23,0.98
10/24/2025 3:02:07,B0CVHD7892,CX-1R85-163Z,2,0.98
10/24/2025 3:02:07,B07H2WXMDJ,0G-JB6S-PN34,55,0.91
10/24/2025 3:02:07,B003VTZAM0,XY-UM2X-TPS3,9,0.8
10/24/2025 3:02:07,B07RRQX71T,FBA15K3QTGNT_unexpected_item_01,24,0.69
10/24/2025 3:02:07,B082DG6GJ6,NX-0Q7A-XR6H,11,0.54
10/24/2025 3:02:07,B0CP69JJGG,3B-3H3V-Z93T,16,0.54
10/24/2025 3:02:07,B0D6W9DZX4,3X-EXDD-TD2K,44,0.53
10/24/2025 3:02:07,B00WI8O0RG,49-4UKW-G81R,51,0.52
10/24/2025 3:02:07,B06XXDNH1P,SR-6OBB-WC03,93,0.5
10/24/2025 3:02:07,B0D3JD4FFD,DV-USYD-8WR2,51,0.46
10/24/2025 3:02:07,B07RRQX71T,4U-XT39-AMUJ,,0.43
10/24/2025 3:02:07,B0BNLWBLMV,VU-8KRA-QP5M,15,0.43
10/24/2025 3:02:07,B001OXH0X2,T8-6UWL-I3E1,21,0.37
10/24/2025 3:02:07,B016Y8SWZQ,8L-INBX-OUTU,21,0.37
10/24/2025 3:02:07,B09NQ9YX9R,XG-Z9LW-Z27Q,76,0.35
10/24/2025 3:02:07,B010E25DI2,4F-HT42-FD26,20,0.31
10/24/2025 3:02:07,B0D3JC45CK,IB-U5FA-BO2Y,52,0.31
10/24/2025 3:02:07,B07J9JGZZV,Z7-26PV-O9LR,24,0.29
10/24/2025 3:02:07,B081Q9CFGC,7H-7G2P-ONWJ,79,0.29
10/24/2025 3:02:07,B01N49MD2S,9X-7TBD-NA16,65,0.28
10/24/2025 3:02:07,B002KFZKZ8,2G-AYBQ-TUQG,9,0.27
10/24/2025 3:02:07,B00D1V5FPU,8M-LM6B-F2Q5,14,0.27
10/24/2025 3:02:07,B075WYWJ5L,2L-M26G-560I,5,0.27
10/24/2025 3:02:07,B0D3J9M2H8,PY-XV78-3OG5,19,0.25
10/24/2025 3:02:07,B000FGECAI,Z3-ORV9-K8XD,-19,0.24
10/24/2025 3:02:07,B08X1WM596,TE-Y18U-S2O1,-15,0.24
10/24/2025 3:02:07,B0C9J86XCZ,U1-M5BM-8F5W,-13,0.24
10/24/2025 3:02:07,B0D3JBBGSB,ZT-QPY3-P24I,12,0.24
10/24/2025 3:02:07,B07Y354HMP,CY-5VNG-I5M8,57,0.23
10/24/2025 3:02:07,B09LDDFK4R,L5-PF3B-WHU4,28,0.23
10/24/2025 3:02:07,B00BWU7MNU,YO-EKK2-FRCC,-5,0.22
10/24/2025 3:02:07,B074RQ8G8Z,Z9-FBUQ-EZN3,-20,0.18
10/24/2025 3:02:07,B07F1MFWV1,D0-C7C0-H6LN,38,0.16
10/24/2025 3:02:07,B004I2N5AS,L3-ZQ8U-A7LQ,48,0.15
10/24/2025 3:02:07,B06XGSJS7N,3T-6QPR-E2MV,,0.15
10/24/2025 3:02:07,B07V9CRX7Y,1U-1W76-M840,66,0.14
10/24/2025 3:02:07,B075XT2J8X,RZ-6ZL9-CZ7J,26,0.13
10/24/2025 3:02:07,B0B2RBG672,8M-NHB7-T8TR,34,0.12
10/24/2025 3:02:07,B011SEA38A,PE-G94Y-4PYO,20,0.09
10/24/2025 3:02:07,B08MVGD2ND,RI-VSUS-0YTD,62,0.09
10/24/2025 3:02:07,B0CTD6Q6KY,YC-3L3M-BV48,7,0.09
10/24/2025 3:02:07,B0012B80HG,CX-SMCH-4DYA,15,0.07
10/24/2025 3:02:07,B0054SB72I,G8-L8EI-INMK,98,0.07
10/24/2025 3:02:07,B007YX9O9E,I2-6YKQ-CIBP,19,0.07
10/24/2025 3:02:07,B086MBW9R9,BB-ZT14-1QQA,30,0.07
10/24/2025 3:02:07,B07B8RJDXT,6P-IWYA-X18B,15,0.06
10/24/2025 3:02:07,B07QXSDZJM,SC-LYFM-ORXK,26,0.06
10/24/2025 3:02:07,B08M8CQHHV,ZI-1MA2-8QGC,22,0.06
10/24/2025 3:02:07,B0913SVFD3,MY-KL21-NMV5,26,0.06
10/24/2025 3:02:07,B09NQBQW49,0Z-Y60V-499R,84,0.06
10/24/2025 3:02:07,B09NQD4S5N,0R-GRRH-W0Z9,145,0.06
10/24/2025 3:02:07,B0D2Y4NPKZ,GD-B8SW-1PCP,1,0.06
10/24/2025 3:02:07,B007C3KBIY,JH-97NP-GJDG,-46,0.05
10/24/2025 3:02:07,B01CKK8CU2,BQ-O3OI-FTJU,131,0.05
10/24/2025 3:02:07,B0915M1DLF,SQ-7QYT-5D5B,115,0.05
10/24/2025 3:02:07,9189143051,79-CPJ6-DSG6,24,0.03
10/24/2025 3:02:07,B086763VT8,GA-9DTN-9O1E,13,0.03
10/24/2025 3:02:07,B001KYTW0O,714776,51,0.02
10/24/2025 3:02:07,B00BA4IOTY,DT-SPI3-IK34,-59,0.02
10/24/2025 3:02:07,B07YYG14S1,LF-X542-9TDZ,105,0.02
10/24/2025 3:02:07,B08MQB42B3,LR-7GM6-1RCH,-31,0.02
10/24/2025 3:02:07,B09ST7SSLW,SU-JM8R-2U82,28,0.02
10/24/2025 3:02:07,B0001P0DLU,JB-RGB6-LZOJ,-28,0.01
10/24/2025 3:02:07,B0001P15T4,AF-KIHX-ANYY,223,0.01
10/24/2025 3:02:07,B0009JJZ8A,GK-YI4S-C158,96,0.01
10/24/2025 3:02:07,B000FPU2SK,TK-E7QE-T40G,-46,0.01
10/24/2025 3:02:07,B0052VXJGO,D2-8SPY-Q095,95,0.01
10/24/2025 3:02:07,B01JL0WRI2,K0-71JR-UNLF,46,0.01
10/24/2025 3:02:07,B01N31JDVX,02-7AZG-O0CV,242,0.01
10/24/2025 3:02:07,B07CN7NRF7,WJ-YHKC-EES5,215,0.01
10/24/2025 3:02:07,B0897VHKW6,BL-WX51-KQOK,46,0.01
10/24/2025 3:02:07,B08DR97BX2,UL-D0Y8-ZNI5,70,0.01
10/24/2025 3:02:07,B08W25WKTN,OV-LVEL-DQL6,9,0.01
10/24/2025 3:02:07,B09445GL1C,L1-54EX-56YC,503,0.01
10/24/2025 3:02:07,B09M3PFZC8,HL-03ZR-QPHH,-173,0.01
10/24/2025 3:02:07,B0DN6KL887,3E-62Y1-WPYU,13,0.01
10/24/2025 3:02:07,B00000IU72,H6-E7MP-EBPD,,0
10/24/2025 3:02:07,B0001IWX7E,XE-27ZG-EZPZ,,0
10/24/2025 3:02:07,B000PSB13C,6Q-9G2A-IKVV,,0
10/24/2025 3:02:07,B000Q351JG,4D-BI2L-5PZ8,,0
10/24/2025 3:02:07,B001ET78RY,D8-1A3E-I37F,,0
10/24/2025 3:02:07,B002BX8ZFG,714810,,0
10/24/2025 3:02:07,B004GFPFBO,7M-48OU-23X3,,0
10/24/2025 3:02:07,B005F5TRBI,FB-6FW0-Z82Q,,0
10/24/2025 3:02:07,B0070Y60K8,KI-CR51-18J3,,0
10/24/2025 3:02:07,B00BEUFYE2,9X-HL62-83C7,,0
10/24/2025 3:02:07,B00D1V5NWK,EA-FZ2V-D7II,,0
10/24/2025 3:02:07,B00F4LA0K0,RW-AZK6-O4M2,,0
10/24/2025 3:02:07,B00IUKPVYM,AK-OB6V-HIYD,,0
10/24/2025 3:02:07,B00LXM3PGK,HS-R5IP-7E1C,,0
10/24/2025 3:02:07,B072YZPBJ3,UR-Q7TM-1F3I,,0
10/24/2025 3:02:07,B07BC1CMDK,A1-KSU1-GZMS,,0
10/24/2025 3:02:07,B07BLX7YG9,JL-VTP2-JF3Q,,0
10/24/2025 3:02:07,B07QQDMJ6M,EV-CHU5-XU3G,,0
10/24/2025 3:02:07,B07RZBBG14,F7-PMJ2-SG6A,,0
10/24/2025 3:02:07,B07T9WVBZ2,8U-QPFH-3EKQ,,0
10/24/2025 3:02:07,B07W45L22P,81-3DY5-BFOR,,0
10/24/2025 3:02:07,B0844ZRHS9,R4-0AXZ-ZZ9D,,0
10/24/2025 3:02:07,B08L3FB3G2,GH-PONH-K4WQ,,0
10/24/2025 3:02:07,B08M52B4M5,AX-NKNU-29C1,,0
10/24/2025 3:02:07,B08MVG9QZW,WE-1Z7L-SA2I,,0
10/24/2025 3:02:07,B08MW8XMNQ,5Z-6Z0P-9TQQ,,0
10/24/2025 3:02:07,B08P63MSS9,TJ-6LOP-OPEU,,0
10/24/2025 3:02:07,B08WPCW7TH,86-1VHQ-ABNK,,0
10/24/2025 3:02:07,B096BPSDRZ,XH-OMMJ-C7MT,,0
10/24/2025 3:02:07,B09M3PQRBG,GY-FO04-RDYL,,0
10/24/2025 3:02:07,B09NM9TVYX,N7-A24N-WJA7,,0
10/24/2025 3:02:07,B09NQCV872,IJ-V0PQ-4CZ4,,0
10/24/2025 3:02:07,B09NQDQ8X7,VO-A6AR-18YS,,0
10/24/2025 3:02:07,B0BBH71LQN,DO-QDI1-K7R9,,0
10/24/2025 3:02:07,B0BS1WDHP7,ZV-RLOD-Q0JI,,0
10/25/2025 3:02:07,B06WW79DX5,6V-EEC1-2S9Z,50,25.39
10/25/2025 3:02:07,B006PFN3BW,A2-T2AC-TW3L,38,7.28
10/25/2025 3:02:07,B01NBDFDBC,7L-OT45-7LYB,13,4.12
