asof_utc,seller_sku,asin,supplier_code,supplier_name,sale_status,available_now,total_quantity_now,amazon_inbound_working,amazon_inbound_shipped,amazon_inbound_receiving,velocity_7d,velocity_30d,velocity_90d,current_supplier_buy_cost_gbp,current_supplier_cost_source,market_price_gbp,market_price_basis_used,expected_refund_cost_per_unit_gbp,roi_at_market_price_pct,source_inventory_asof,source_velocity_asof,source_performance_asof,title,main_image,supplier_sku,barcode,amazon_pack_size,pack_conversion_note,order_qty_mode,order_qty_unit_label,sell_pack_qty,supplier_case_qty,supplier_case_multiple,valid_order_step,repack_required,bundle_required,display_qtys_label,source_offer_timestamp_utc,source_notes,sale_status_normalized,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,coverage_block_reason,current_cost_value_gbp,current_cost_source,current_cost_confidence,current_cost_class,cost_mode,cost_source_type,cost_source_reference,current_cost_truth_type,price_list_unit_cost_gbp,price_list_currency,price_list_source_batch_id,price_list_source_received_at_utc,price_list_source_row_key,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_paid_source,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,expected_cost_source,user_price_check_required,supplier_cost_review_reason,max_break_even_purchase_price_gbp,max_target_roi_purchase_price_gbp,target_roi_pct,purchase_price_safety_status,backtest_policy_id,backtest_history_confidence,backtest_market_viability_score,backtest_exit_risk_score,backtest_estimated_total_profit_gbp,backtest_estimated_monthly_profit_gbp,backtest_capital_lockup_days,backtest_sellable_ceiling_zone,backtest_amazon_risk_level,backtest_compression_risk_level,backtest_recommendation,backtest_manual_review_reason,supplier_catalog_price,last_purchase_price,supplier_pack_size,moq,lead_time_days,bulk_long_lead_flag,out_of_stock_days,snooze_until_utc
2026-05-19T12:28:58Z,T8-6UWL-I3E1,B001OXH0X2,368831,Stax,dropped,0,69,0,0,0,0,0.0,0,,missing_cost,4.21,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-04-11T04:28:43Z,2026-05-18,2026-05-18,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",https://m.media-amazon.com/images/I/51MG-rVwuEL.jpg,368831,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,GJ-2OZK-0GCA,B0CS3VF4GK,MIX024,Tropicana Wholesale,active,2,45,0,0,0,0,2.0,0,,missing_cost,33,BUY_BOX_PRICE,0.0,7.947429,2026-05-18T11:32:46Z,2026-05-18,2026-05-18,Promixx PRO Electric Protein Shaker Bottle,https://m.media-amazon.com/images/I/711WVq3I5NL.jpg,MIX024,,1,,raw_units,Units,1,1,0,1,0,0,Unit,2026-05-19T12:23:18Z,BLOCKED_MISSING_COST_INPUT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,1,0,missing_cost_only,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,6E-U01F-GUCT,B0CSVLW6QL,,,,0,0,0,0,0,0,0,0,,missing_cost,10,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,Funko Pop! TV: Wednesday - Enid Sinclair - Rave'n E - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans - Model Figure for Collectors and Display,https://m.media-amazon.com/images/I/61Oc1I+iqPL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,H4-86XG-NLX6,B0CVNMZHZ6,FK79749,Heo,active,0,22,0,0,0,0,0.0,0,,missing_cost,19.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-02-13T01:51:16Z,2026-05-18,2026-05-18,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,https://m.media-amazon.com/images/I/71tllEAu9rL.jpg,FK79749,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,CY-5VNG-I5M8,B07Y354HMP,WIS105,DHB,discontinued,0,2,0,0,0,0,0.0,0,2.22,supplier_buy_cost_truth,7.94,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-18T00:33:43Z,2026-05-18,2026-05-18,Wisdom Pro Flex Interdental Brushes 0.70mm Yellow 25 Pack,https://m.media-amazon.com/images/I/61MeZuxokXL.jpg,WIS105,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,2.22,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,2.22,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,469de9c44a942288f8d154855914efd598a468f0,2.22,,,,,2.22,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,86-0EBH-JQX6,B0D59LGPWS,D660EN,Rashmian,dropped,0,0,0,0,0,0,0,0,,missing_cost,32.98,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-12-17T11:35:41Z,,,"LEXIBOOK, English Dictionary, Pocket electronic dictionary, Definitions, Thesaurus, Grammar functions, Phonetic spellchecker, Word games, 4"" screen, Advanced features, Blue, D660EN",https://m.media-amazon.com/images/I/71yRvgzpmBL.jpg,D660EN,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,WE-1Z7L-SA2I,B08MVG9QZW,,,,38,39,0,0,0,0,0.0,0,,missing_cost,5.09,BUY_BOX_PRICE,0.0,-47.777778,2026-05-13T13:49:18Z,2026-05-18,2026-05-18,"Cameleo - Permanent Hair Colour Cream - Dark Mahogany - Intensive Color & Protection - 5 Oils + Omega Plus Acids - Professional, Luxurious Hair Dye - Full Kit",https://m.media-amazon.com/images/I/81ZCXZrZiCL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,2026-05-19T12:23:18Z,BLOCKED_MISSING_COST_INPUT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,TU-8I14-25ZR,B0CN5KRVXB,,,,0,120,0,0,0,0,0.0,0,,missing_cost,27.55,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-03-20T13:12:16Z,2026-05-18,2026-05-18,Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint,https://m.media-amazon.com/images/I/51YSnKT7wbL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,93-TB6X-UKTU,B078K3B7R6,PIK021,DHB,dropped,0,0,0,0,0,0,0,0,1.69,supplier_buy_cost_truth,4.39,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-08-01T05:41:23Z,,,"Piksters Interdental Brushes, 10 pk, Size 00, Interdental Brush for Extremely Fine Gaps, Gum Soft Bristles for Plaque Removal, Safe for Braces",https://m.media-amazon.com/images/I/71-wtPCa+EL.jpg,PIK021,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,1.69,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,1.69,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,b7d9a30afddfb27b139a15e72a15364799e8eb73,1.69,,,,,1.69,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,LV-425G-BY4X,9188805646,FLFFLW01,Bliss Distribution,active,14,15,0,0,0,0,0.964286,0,16.38,supplier_buy_cost_truth,26.86,BUY_BOX_PRICE,0.0,24.568256,2026-05-19T01:38:30Z,2026-05-18,2026-05-18,"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color",https://m.media-amazon.com/images/I/814lycmRG0L.jpg,FLFFLW01,,1,,raw_units,Units,1,1,0,1,0,0,Unit,2026-05-19T12:23:18Z,BLOCKED_MISSING_COST_INPUT|SUPPLIER_BUY_COST_TRUTH_APPLIED,active,1,1,1,1,1,ready_minimum_inputs,16.38,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,16.38,GBP,bliss_distribution_source_20260518T094415Z_193729ee1063,2026-05-18T09:43:37Z,d0365d70161f6b93ff0d7c56379b425ad07a0f11,16.38,,,,,16.38,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,90-0G83-3P0X,B0054RRCQY,BDG11,CLF,dropped,0,0,0,0,0,0,0,0,8.29,supplier_buy_cost_truth,14.47,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-09T03:46:43Z,,,"Badger Sleep Balm, Softens Skin whilst Soothing the Mind, For a Blissful Nights Sleep Rub on the Temples or Pulse Points, Lavender and Bergamot Scent with Added Essential Oils, 56g",https://m.media-amazon.com/images/I/71pCeLnKvDL.jpg,BDG11,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,8.29,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,8.29,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,6dc229dd505f8f1a4c18bf524a3c903a51505375,8.29,,,,,8.29,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,S8-7VIK-3VEL,B0CT2BZ864,NS01D,Rashmian,dropped,0,0,0,0,0,0,0,0,,missing_cost,19.38,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-09-24T22:30:24Z,,,"LEXIBOOK, Disney Stitch, Nightlight with Speaker, Colour change, Soft light, Battery operated, Blue, NS01D",https://m.media-amazon.com/images/I/61lXonjLPXL.jpg,NS01D,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,79-CPJ6-DSG6,9189143051,FLFALE014,Bliss Distribution,active,20,37,0,0,0,0,0.0,0,13.65,supplier_buy_cost_truth,39.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-05-12T22:52:37Z,2026-05-18,2026-05-18,Free League FLF-ALE014 ALIEN RPG Destroyer of Worlds Game,https://m.media-amazon.com/images/I/61qpeYKd65L.jpg,FLFALE014,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,active,1,1,1,0,0,missing_demand_only,13.65,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,13.65,GBP,bliss_distribution_source_20260518T094415Z_193729ee1063,2026-05-18T09:43:37Z,c423e83f5532dd8fb15ae290270f877fcc1895ab,13.65,,,,,13.65,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,UT-WXOQ-6CZL,B08CVTBP81,,Bliss Distribution,dropped,0,0,0,0,0,0,0,0,,missing_cost,9.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-09-15T16:44:17Z,,,Deck Protector: Eclipse Gloss: Apple Red (100),https://m.media-amazon.com/images/I/51EKTxjrbTL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,51-79LN-GGLK,B09HHLMG1V,109696,Stax,discontinued,0,0,0,0,0,0,0,0,,missing_cost,9.97,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-09-01T23:07:45Z,,,"Defenders All-Seasons Multi-Purpose Handy Spreader with Scoop - Green, Ideal for Application of Granules and Seeds",https://m.media-amazon.com/images/I/51E9mX9hW7L.jpg,109696,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,J1-6I0O-YXCL,B08CHK57TB,,,,0,0,0,0,0,0,0,0,,missing_cost,7.27,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,"Max Factor Facefinity Matte Bronzer, 002 Warm Tan",https://m.media-amazon.com/images/I/41wKYq2Ve3L.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,VA-V4J8-WHCT,B08FKZMQH8,DC753EN,Rashmian,dropped,0,0,0,0,0,0,0,0,,missing_cost,28.13,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-29T00:42:28Z,,,"LEXIBOOK, The Collins English Dictionary, 13th Edition-Electronic Pocket Spellchecker, Thesaurus, Crossword, Conjugation, Anagram Solver, Words Games, with Battery, Blue/White, DC753EN",https://m.media-amazon.com/images/I/71XS6+2nmTL.jpg,DC753EN,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,XE-27ZG-EZPZ,B0001IWX7E,377564,Stax,active,0,18,0,0,0,0,0.0,0,,missing_cost,7.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,-666.04336,2026-03-03T21:12:36Z,2026-05-18,2026-05-18,"KitchenCraft Kitchen Scissors with Bottle Opener, Stainless Steel, Multi Purpose Shears 21 cm (8.3''), Black",https://m.media-amazon.com/images/I/51pyGOajiCL.jpg,377564,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,IO-9ZD2-3HDO,B09SBGM9Q8,FK64036,Heo,discontinued,0,0,0,0,0,0,0,0,,missing_cost,24.98,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-26T10:05:09Z,,,Funko Pop! Albums: Queen - Freddie Mercury - Flash Gordon - Music - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Music Fans - Model Figure for Collectors,https://m.media-amazon.com/images/I/71Te9qE8YdL.jpg,FK64036,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,7I-1717-OHRW,B0CJMRL1WT,AT-15060,Bliss Distribution,dropped,0,0,0,0,0,0,0,0,,missing_cost,11.75,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-09-13T20:29:10Z,,,"Dragon Shield | Matte Dual Standard Size Card Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves - Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Truth",https://m.media-amazon.com/images/I/71FHv1UDc-L.jpg,AT-15060,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,F7-PMJ2-SG6A,B07RZBBG14,,,,100,100,0,0,0,0,1.608696,0,,missing_cost,7.9,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-05-19T03:24:39Z,2026-05-18,2026-05-18,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",https://m.media-amazon.com/images/I/31pRHLs9B2L.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,1,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,3B-3H3V-Z93T,B0CP69JJGG,MYP044,Tropicana Wholesale,active,0,42,0,0,0,0,0.0,0,,missing_cost,9.94,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-02-03T17:02:15Z,2026-05-18,2026-05-18,"Myprotein Unisex Adult Mini Bottle Shaker - Black, 400 ml (Pack of 1)",https://m.media-amazon.com/images/I/612Tsz5lHIL.jpg,MYP044,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,DX-1NE9-39YS,B08MT6CW12,103073,Stax,dropped,0,0,0,0,0,0,0,0,,missing_cost,8.05,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,"Rawlplug WetNFix Wall Filler for Hole Quick setting Pack of 10 | Fixing Wall Plugs perfect for oversized holes | Suitable for Masonry, Wood, and Plasterboard | Repair Kit white",https://m.media-amazon.com/images/I/811IX00JCXL.jpg,103073,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,PY-XV78-3OG5,B0D3J9M2H8,,,,0,7,0,0,0,0,0.0,0,,missing_cost,49.97,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-01-06T13:34:22Z,2026-05-18,2026-05-18,"OtterBox Symmetry Folio Case for iPad Air 13-Inch (2024 M2, 2025 M3, 2026 M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",https://m.media-amazon.com/images/I/51NrGRrcraL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
