asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders
B0D3JD4FFD,X00245PP39,"OtterBox Symmetry Folio Case for iPad Air 11"" (2024) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'LCY3',GB,27.9,18.7,2.1,centimeters,0.4,kilograms,0.0387,cubic feet,Standard-Size,0.13,0.0,0.005,2025-12,8.5,weeks,0.75,0.0,0.0,0.0,0.0037,0.0,GBP,0.0037,shoes & bags,N,N,0.0,--,0.0
B0D3JC45CK,X00245PSXV,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'LCY3',GB,28.4,18.7,1.5,centimeters,0.37,kilograms,0.0281,cubic feet,Standard-Size,0.16,0.0,0.0045,2025-12,8.5,weeks,0.75,0.0,0.0,0.0,0.0034,0.0,GBP,0.0034,shoes & bags,N,N,0.0,--,0.0
B08W25WKTN,X0024EBXZJ,LEXIBOOK - Paw Patrol - Cordless Mini Bedside Lamp and Nightlight Paw Patrol - Blue - MLT10PA,'LCY3',GB,19.1,10.2,10.0,centimeters,0.16,kilograms,0.0688,cubic feet,Standard-Size,1.0,0.0,0.0688,2025-12,8.5,weeks,1.37,0.0,1.0,0.0688,0.0943,0.0,GBP,0.0943,Others,N,N,0.0,--,0.0
B08M52B4M5,X002595YRB,Moo Free Dairy Free Chocolate Buttons (25g),'LCY3',GB,12.0,8.7,1.4,centimeters,0.02,kilograms,0.0052,cubic feet,Standard-Size,16.84,0.0,0.0869,2025-12,8.5,weeks,1.37,0.0,16.84,0.0869,0.1191,0.0,GBP,0.1191,Others,N,N,0.0,--,0.0
B07W45L22P,X0025E26D1,Funko POP! Star Wars: the Mandalorian - Big Tom - Heavy Infantry Mandalorian - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans,'LCY3',GB,16.1,11.91,8.99,centimeters,0.17,kilograms,0.0609,cubic feet,Standard-Size,0.65,0.0,0.0373,2025-12,8.5,weeks,1.37,0.0,0.61,0.0373,0.0511,0.0,GBP,0.0511,Others,N,N,0.0,--,0.03
B0001P15T4,X0025FSMDX,"Vitrex 10 2280 Grout Finisher, Blue",'LCY3',GB,16.9,6.9,0.7,centimeters,0.01,kilograms,0.0029,cubic feet,Standard-Size,2.0,0.0,0.0058,2025-12,8.5,weeks,1.37,0.0,2.0,0.0058,0.0079,0.0,GBP,0.0079,Others,N,N,0.0,--,0.0
B0073FT7FY,X0026L1SCN,TEPE INTERDENTAL Travel CASE,'LCY3',GB,11.1,9.5,1.9,centimeters,0.01,kilograms,0.0071,cubic feet,Standard-Size,0.1,0.0,2.0E-4,2025-12,8.5,weeks,1.37,0.0,0.03,2.0E-4,3.0E-4,0.0,GBP,3.0E-4,Others,N,N,0.0,--,0.06
B00F4LA0K0,X0028A4KS1,"Chef Aid Cocktail Sticks, Pack of 200 Stick perfect for Buffets and Cocktails use, The Skewer design helps hold sweet and savoury foods, Each cocktails stick measures 8 cm",'LCY3',GB,14.6,8.9,1.4,centimeters,0.04,kilograms,0.0064,cubic feet,Standard-Size,3.0,0.0,0.0193,2025-12,8.5,weeks,1.37,0.0,3.0,0.0193,0.0264,0.0,GBP,0.0264,Others,N,N,0.0,--,0.0
B00000IU72,X0028LVUDD,"BRIO 33344 Mechanical Switches Wooden Train Track for Kids Age 3 Years Up - Compatible with all BRIO Railway Sets & Accessories, Multicoloured",'LCY3',GB,19.3,9.6,2.9,centimeters,0.16,kilograms,0.019,cubic feet,Standard-Size,5.0,0.0,0.0949,2025-12,8.5,weeks,1.37,0.0,5.0,0.0949,0.13,0.0,GBP,0.13,Others,N,N,0.0,--,0.0
B0DN6KL887,X0028QJ5KN,ECO CHIC Lightweight Foldable Reusable Shopping Bag Water Resistant Tote Bag (Cosy Camping Blue),'LCY3',GB,11.5,10.6,2.5,centimeters,0.05,kilograms,0.0108,cubic feet,Standard-Size,1.0,0.0,0.0108,2025-12,8.5,weeks,0.75,0.0,1.0,0.0108,0.008,0.0,GBP,0.008,shoes & bags,N,N,0.0,--,0.0
B07T9WVBZ2,X0028TKVZ3,Curaprox PerioPlus+ Focus Gel – Targeted Gum Care | Supports Healing with CHX and Hyaluronic Acid | 10 ml Tube | Designed in Switzerland,'LCY3',GB,9.2,2.9,2.2,centimeters,0.02,kilograms,0.0021,cubic feet,Standard-Size,0.16,0.0,3.0E-4,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,5.0E-4,0.0,GBP,5.0E-4,Others,N,N,0.0,--,0.0
B09M3PFZC8,X00293C8PJ,Curaprox Kids Toothpaste – Fluoride-Free for Toddlers | Strawberry Flavour | Gentle Protection from First Tooth | 60ml | Made in Switzerland,'LCY3',GB,12.5,4.5,3.9,centimeters,0.1,kilograms,0.0077,cubic feet,Standard-Size,2.0,0.0,0.0155,2025-12,8.5,weeks,1.37,0.0,2.0,0.0155,0.0212,0.0,GBP,0.0212,Others,N,N,0.0,--,0.0
B086ZD7MG6,X00293G0VR,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,'LCY3',GB,15.0,6.0,1.4,centimeters,0.03,kilograms,0.0044,cubic feet,Standard-Size,0.26,0.0,0.0011,2025-12,8.5,weeks,1.37,0.0,0.03,1.0E-4,0.0016,0.0,GBP,0.0016,Others,N,N,0.0,--,0.0
B093FQYQJH,X00293I5FB,"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland",'LCY3',GB,22.4,5.9,2.4,centimeters,0.03,kilograms,0.0112,cubic feet,Standard-Size,1.48,0.0,0.0166,2025-12,8.5,weeks,1.37,0.0,0.1,0.0011,0.0228,0.0,GBP,0.0228,Others,N,N,0.0,--,0.0
B00S9IXBVU,X00298HYM1,ProDec Combination Shavehook for Removing Paint and Varnish from Flat and Irregular Surfaces,'LCY3',GB,30.6,10.8,5.5,centimeters,0.15,kilograms,0.0642,cubic feet,Standard-Size,1.0,0.0,0.0642,2025-12,8.5,weeks,1.37,0.0,0.39,0.0248,0.0879,0.0,GBP,0.0879,Others,N,N,0.0,--,0.0
9189143051,X0029FKV7J,Free League FLF-ALE014 ALIEN RPG Destroyer of Worlds Game,'LCY3',GB,28.9,23.0,2.7,centimeters,0.95,kilograms,0.0634,cubic feet,Standard-Size,0.06,0.0,0.0041,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0056,0.0,GBP,0.0056,Others,N,N,0.0,--,0.0
B08P63MSS9,X0029FLX21,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,'LCY3',GB,13.8,8.5,3.9,centimeters,0.19,kilograms,0.0162,cubic feet,Standard-Size,3.0,0.0,0.0485,2025-12,8.5,weeks,1.37,0.0,3.0,0.0485,0.0664,0.0,GBP,0.0664,Others,N,N,0.0,--,0.0
B08WPCW7TH,X0029FM4IN,"Moo Free White Chocolate Bars - Dairy Free, Gluten Free & Vegan (20g)",'LCY3',GB,14.0,4.0,0.5,centimeters,0.02,kilograms,0.001,cubic feet,Standard-Size,5.0,0.0,0.0049,2025-12,8.5,weeks,1.37,0.0,5.0,0.0049,0.0068,0.0,GBP,0.0068,Others,N,N,0.0,--,0.0
9188805646,X0029FM6EP,"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color",'LCY3',GB,21.7,15.6,1.4,centimeters,0.39,kilograms,0.0167,cubic feet,Standard-Size,0.45,0.0,0.0076,2025-12,8.5,weeks,1.37,0.0,0.39,0.0065,0.0104,0.0,GBP,0.0104,Others,N,N,0.0,--,0.0
B0C9LJNJWZ,X0029NJZVJ,"LEXIBOOK, Barbie, Educational and Bilingual Laptop in English/French, Toy for children with 124 activities to learn, play games and music, Pink, JC598BBi1",'LCY3',GB,34.7,27.3,5.6,centimeters,0.82,kilograms,0.1873,cubic feet,Standard-Size,3.0,0.0,0.562,2025-12,8.5,weeks,1.37,0.0,3.0,0.562,0.77,0.0,GBP,0.77,Others,N,N,0.0,--,0.0
B0D6W9DZX4,X0029PJ5CV,"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'LCY3',GB,28.2,19.4,1.9,centimeters,0.42,kilograms,0.0367,cubic feet,Standard-Size,0.13,0.0,0.0036,2025-12,8.5,weeks,0.75,0.0,0.0,0.0,0.0026,0.0,GBP,0.0026,shoes & bags,N,N,0.0,--,0.03
B0BBHBX72C,X0029PQVV9,"OtterBox Defender Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black, No Retail Packaging",'LCY3',GB,26.7,19.8,3.7,centimeters,0.48,kilograms,0.0691,cubic feet,Standard-Size,1.16,0.0,0.0802,2025-12,8.5,weeks,0.75,0.0,0.1,0.0067,0.0598,0.0,GBP,0.0598,shoes & bags,N,N,0.0,--,0.0
B004GFPFBO,X0029XG251,Funko POP! Movies : Freddy Krueger - Nightmare on Elm Street - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,'LCY3',GB,16.1,11.6,8.9,centimeters,0.17,kilograms,0.0587,cubic feet,Standard-Size,2.0,0.0,0.1174,2025-12,8.5,weeks,1.37,0.0,2.0,0.1174,0.1608,0.0,GBP,0.1608,Others,N,N,0.0,--,0.0
B0001IWX7E,X002AFARJP,"KitchenCraft Kitchen Scissors with Bottle Opener, Stainless Steel, Multi Purpose Shears 21 cm (8.3''), Black",'LCY3',GB,27.7,11.3,1.4,centimeters,0.09,kilograms,0.0155,cubic feet,Standard-Size,1.0,0.0,0.0155,2025-12,8.5,weeks,1.37,0.0,1.0,0.0155,0.0212,0.0,GBP,0.0212,Others,N,N,0.0,--,0.0
B074RQ8G8Z,X002AQ6CZH,Cool Chile Chipotle Chillies in Adobo Paste - 170g Jar | Smoky Chilli Peppers in Sauce for Mexican Cooking,'LCY3',GB,8.2,6.3,6.0,centimeters,0.34,kilograms,0.0109,cubic feet,Standard-Size,0.39,0.0,0.0042,2025-12,8.5,weeks,1.37,0.0,0.39,0.0042,0.0058,0.0,GBP,0.0058,Others,N,N,0.0,--,0.0
B09NQCV872,X002ASB2SR,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",'LCY3',GB,7.1,2.3,2.0,centimeters,0.03,kilograms,0.0012,cubic feet,Standard-Size,1.0,0.0,0.0012,2025-12,8.5,weeks,1.37,0.0,1.0,0.0012,0.0016,0.0,GBP,0.0016,Others,N,N,0.0,--,0.0
B0CG234KW1,X002B7TIKL,Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment),'LCY3',GB,23.1,16.7,12.0,centimeters,0.2,kilograms,0.1635,cubic feet,Standard-Size,1.0,0.0,0.1635,2025-12,8.5,weeks,1.37,0.0,1.0,0.1635,0.224,0.0,GBP,0.224,Others,N,N,0.0,--,0.0
B09445GL1C,X002BA017H,"Price's - Time for You Large Jar Candle - Sweet, Delicious Fragrance - Long Lasting Scent - Up to 100 Hour Burn Time - Ideal for All Occasions",'LCY3',GB,23.2,16.6,11.9,centimeters,1.01,kilograms,0.1618,cubic feet,Standard-Size,2.0,0.0,0.3237,2025-12,8.5,weeks,1.37,0.0,2.0,0.3237,0.4435,0.0,GBP,0.4435,Others,N,N,0.0,--,0.0
B07F1MFWV1,X002BG3AK1,"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup",'LCY3',GB,16.4,9.0,5.4,centimeters,0.47,kilograms,0.0281,cubic feet,Standard-Size,2.0,0.0,0.0563,2025-12,8.5,weeks,1.37,0.0,2.0,0.0563,0.0771,0.0,GBP,0.0771,Others,N,N,0.0,--,0.0
B07H2WXMDJ,X002C5IRB3,"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK",'LCY3',GB,16.3,9.0,5.4,centimeters,0.47,kilograms,0.028,cubic feet,Standard-Size,56.45,0.0,1.5793,2025-12,8.5,weeks,1.37,0.0,21.52,0.6019,2.167,0.0,GBP,2.167,Others,N,N,0.0,--,0.0
B08DR97BX2,X002EE1UEX,"Cliganic Organic Argan Oil, 100% Pure (473ml) | Moroccan Argan Oil for Hair, Face & Skin | Natural Cold Pressed Carrier Oil - Certified Organic | Cliganic 90 Days Warranty",'LCY3',GB,17.9,9.2,9.1,centimeters,0.55,kilograms,0.0529,cubic feet,Standard-Size,0.1,0.0,0.0034,2025-12,8.5,weeks,1.37,0.0,0.06,0.0034,0.0047,0.0,GBP,0.0047,Others,N,N,0.0,--,0.03
B0844ZRHS9,X002F5H8QP,"Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered | Paladone, Green",'LCY3',GB,13.6,10.8,9.4,centimeters,0.12,kilograms,0.0488,cubic feet,Standard-Size,0.68,0.0,0.033,2025-12,8.5,weeks,1.37,0.0,0.68,0.033,0.0453,0.0,GBP,0.0453,Others,N,N,0.0,--,0.0
B0CN5KRVXB,X002F5S5VH,Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint,'LCY3',GB,23.6,13.8,7.4,centimeters,0.43,kilograms,0.0851,cubic feet,Standard-Size,16.23,0.0,1.3755,2025-12,8.5,weeks,1.37,0.0,16.16,1.3755,1.8844,0.0,GBP,1.8844,Others,N,N,0.0,--,0.06
B0CVNMZHZ6,X002F5UNY9,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,'LCY3',GB,16.4,11.8,8.9,centimeters,0.13,kilograms,0.0608,cubic feet,Standard-Size,0.03,0.0,0.0,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0,0.0,GBP,0.0,Others,N,N,0.002688003607995161,FBA_NEW_SELECTION:0.0027,0.0
B07RZBBG14,X002F5VV0T,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",'LCY3',GB,24.7,8.5,1.2,centimeters,0.08,kilograms,0.0089,cubic feet,Standard-Size,3.45,0.0,0.0304,2025-12,8.5,weeks,0.75,0.0,3.42,0.0304,0.0225,0.0,GBP,0.0225,shoes & bags,N,N,0.0,--,0.03
B07QXSDZJM,X001XSP71D,"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres",'LTN1',GB,13.3,8.5,4.1,centimeters,0.03,kilograms,0.0164,cubic feet,Standard-Size,0.06,0.0,0.0011,2025-12,8.5,weeks,1.37,0.0,0.06,0.0011,0.0014,0.0,GBP,0.0014,Others,N,N,0.0,--,0.0
B01CKK8CU2,X0021K3PG1,5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness,'LTN1',GB,22.3,11.7,2.1,centimeters,0.32,kilograms,0.0193,cubic feet,Standard-Size,1.52,0.0,0.0293,2025-12,8.5,weeks,1.37,0.0,1.52,0.0293,0.0402,0.0,GBP,0.0402,Others,N,N,0.0,--,0.0
B000FGECAI,X0021XOD1J,"Learning Resources Kanoodle Puzzle Game, Ages 7+, 3D Brain Teaser with 200 Challenges, Travel-Friendly STEM Toy. Christmas Gifts Idea",'LTN1',GB,13.9,10.5,2.7,centimeters,0.15,kilograms,0.0139,cubic feet,Standard-Size,0.26,0.0,0.0022,2025-12,8.5,weeks,1.37,0.0,0.16,0.0022,0.0031,0.0,GBP,0.0031,Others,N,N,0.0,--,0.1
B002HY4YSQ,X0023ISNDV,Kitchen Devils Lifestyle Peeler Parer Knife 602001,'LTN1',GB,27.2,8.4,1.7,centimeters,0.06,kilograms,0.0137,cubic feet,Standard-Size,0.26,0.0,0.0035,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0048,0.0,GBP,0.0048,Others,N,N,0.0,--,0.0
B0009JJZ8A,X00246VCUN,"Fackelmann Sieve 15cm⌀, Strainer, Fine Mesh, Stainless Steel, 15x20x32.5cm, Silver",'LTN1',GB,33.1,15.2,6.3,centimeters,0.14,kilograms,0.1119,cubic feet,Standard-Size,2.0,0.0,0.2239,2025-12,8.5,weeks,1.37,0.0,2.0,0.2239,0.3067,0.0,GBP,0.3067,Others,N,N,0.0,--,0.0
B002DPGTF0,X0025FRZ4F,"Fackelmann OPAL Hand Grater, Fine Lemon & Lime Zester, Chocolate & Parmesan Grater, Sharp Durable Grating Blade, Stainless Steel, 24x5.5x1.5cm, Silver",'LTN1',GB,23.8,6.3,1.8,centimeters,0.07,kilograms,0.0095,cubic feet,Standard-Size,3.0,0.0,0.0286,2025-12,8.5,weeks,1.37,0.0,1.45,0.0138,0.0392,0.0,GBP,0.0392,Others,N,N,0.0,--,0.0
B00F4LA0K0,X0028A4KS1,"Chef Aid Cocktail Sticks, Pack of 200 Stick perfect for Buffets and Cocktails use, The Skewer design helps hold sweet and savoury foods, Each cocktails stick measures 8 cm",'LTN1',GB,14.6,8.9,1.4,centimeters,0.04,kilograms,0.0064,cubic feet,Standard-Size,1.0,0.0,0.0064,2025-12,8.5,weeks,1.37,0.0,1.0,0.0064,0.0088,0.0,GBP,0.0088,Others,N,N,0.0,--,0.0
B086ZD7MG6,X00293G0VR,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,'LTN1',GB,15.0,6.0,1.4,centimeters,0.03,kilograms,0.0044,cubic feet,Standard-Size,0.26,0.0,0.0011,2025-12,8.5,weeks,1.37,0.0,0.26,0.0011,0.0016,0.0,GBP,0.0016,Others,N,N,0.0,--,0.0
B001OXH0X2,X00298OQXB,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",'LTN1',GB,21.7,10.8,2.6,centimeters,0.07,kilograms,0.0215,cubic feet,Standard-Size,1.0,0.0,0.0215,2025-12,8.5,weeks,1.37,0.0,1.0,0.0215,0.0295,0.0,GBP,0.0295,Others,N,N,0.0,--,0.0
B003VTZAM0,X00298OTDN,"Minky Metallic Reflector Ironing Board Cover, Extra Large",'LTN1',GB,24.0,19.6,5.0,centimeters,0.15,kilograms,0.0831,cubic feet,Standard-Size,21.65,0.0,1.7978,2025-12,8.5,weeks,1.37,0.0,21.65,1.7978,2.4635,0.0,GBP,2.4635,Others,N,N,0.0,--,0.0
B0001IWX7E,X002AFARJP,"KitchenCraft Kitchen Scissors with Bottle Opener, Stainless Steel, Multi Purpose Shears 21 cm (8.3''), Black",'LTN1',GB,27.7,11.3,1.4,centimeters,0.09,kilograms,0.0155,cubic feet,Standard-Size,1.0,0.0,0.0155,2025-12,8.5,weeks,1.37,0.0,1.0,0.0155,0.0212,0.0,GBP,0.0212,Others,N,N,0.0,--,0.0
B07RZBBG14,X002F5VV0T,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",'LTN1',GB,24.7,8.5,1.2,centimeters,0.08,kilograms,0.0089,cubic feet,Standard-Size,1.0,0.0,0.0089,2025-12,8.5,weeks,0.75,0.0,1.0,0.0089,0.01,0.0,GBP,0.01,shoes & bags,N,N,0.0,--,0.0
B007R2ICTK,X002057DE7,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",'LTN4',GB,14.0,4.2,2.4,centimeters,0.06,kilograms,0.005,cubic feet,Standard-Size,5.19,0.0,0.0259,2025-12,--,--,1.18,0.0,0.0,0.0,0.0,0.0,GBP,0.03,Others,N,N,0.0,--,0.0
B08KFFY86W,X00208SK8H,"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between The Teeth, Durable Dental Picks for Wide Gaps, Travel case Included",'LTN4',GB,15.7,7.6,1.4,centimeters,0.03,kilograms,0.0059,cubic feet,Standard-Size,69.0,0.0,0.4057,2025-12,8.5,weeks,1.37,0.0,63.58,0.3751,0.553,0.0,GBP,0.553,Others,N,N,0.0,--,0.23
B07BC1CMDK,X00218D0YF,"Amtech V4075 P240 Hook and Loop Orbital Sanding Sheets, 10 Piece Set, 115mm Diameter Sanding Paper",'LTN4',GB,15.9,12.0,1.0,centimeters,0.06,kilograms,0.0067,cubic feet,Standard-Size,3.0,0.0,0.0202,2025-12,8.5,weeks,1.37,0.0,3.0,0.0202,0.0277,0.0,GBP,0.0277,Others,N,N,0.0,--,0.0
B0073TTHBY,X0022WK51L,Casio Gents 43.00mm Quartz Watch with Black Analogue dial and Black Rubber Strap Strap MRW-200H-1BVES,'LTN4',GB,9.4,9.2,6.4,centimeters,0.1,kilograms,0.0195,cubic feet,Standard-Size,0.87,0.0,0.017,2025-12,8.5,weeks,1.37,0.0,0.87,0.017,0.0233,0.0,GBP,0.0233,Others,N,N,0.0,--,0.0
B002HY4YSQ,X0023ISNDV,Kitchen Devils Lifestyle Peeler Parer Knife 602001,'LTN4',GB,27.2,8.4,1.7,centimeters,0.06,kilograms,0.0137,cubic feet,Standard-Size,0.03,0.0,4.0E-4,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,6.0E-4,0.0,GBP,6.0E-4,Others,N,N,0.0,--,0.0
B08W25WKTN,X0024EBXZJ,LEXIBOOK - Paw Patrol - Cordless Mini Bedside Lamp and Nightlight Paw Patrol - Blue - MLT10PA,'LTN4',GB,19.1,10.2,10.0,centimeters,0.16,kilograms,0.0688,cubic feet,Standard-Size,1.0,0.0,0.0688,2025-12,8.5,weeks,1.37,0.0,1.0,0.0688,0.0943,0.0,GBP,0.0943,Others,N,N,0.0,--,0.0
B00F4LA0K0,X0028A4KS1,"Chef Aid Cocktail Sticks, Pack of 200 Stick perfect for Buffets and Cocktails use, The Skewer design helps hold sweet and savoury foods, Each cocktails stick measures 8 cm",'LTN4',GB,14.6,8.9,1.4,centimeters,0.04,kilograms,0.0064,cubic feet,Standard-Size,1.0,0.0,0.0064,2025-12,8.5,weeks,1.37,0.0,1.0,0.0064,0.0088,0.0,GBP,0.0088,Others,N,N,0.0,--,0.0
B00BWU7MNU,X0028GYIGT,"SPLAT Biocalcium Toothpaste, 100 ml",'LTN4',GB,18.2,5.1,3.9,centimeters,0.15,kilograms,0.0128,cubic feet,Standard-Size,0.29,0.0,0.0037,2025-12,8.5,weeks,1.37,0.0,0.29,0.0037,0.0051,0.0,GBP,0.0051,Others,N,N,0.0,--,0.0
B086ZD7MG6,X00293G0VR,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,'LTN4',GB,15.0,6.0,1.4,centimeters,0.03,kilograms,0.0044,cubic feet,Standard-Size,0.1,0.0,4.0E-4,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,6.0E-4,0.0,GBP,6.0E-4,Others,N,N,0.0,--,0.0
B093FQYQJH,X00293I5FB,"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland",'LTN4',GB,22.4,5.9,2.4,centimeters,0.03,kilograms,0.0112,cubic feet,Standard-Size,0.29,0.0,0.0033,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0045,0.0,GBP,0.0045,Others,N,N,0.0,--,0.0
B08P63MSS9,X0029FLX21,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,'LTN4',GB,13.8,8.5,3.9,centimeters,0.19,kilograms,0.0162,cubic feet,Standard-Size,1.0,0.0,0.0162,2025-12,8.5,weeks,1.37,0.0,1.0,0.0162,0.0221,0.0,GBP,0.0221,Others,N,N,0.0,--,0.0
B08WPCW7TH,X0029FM4IN,"Moo Free White Chocolate Bars - Dairy Free, Gluten Free & Vegan (20g)",'LTN4',GB,14.0,4.0,0.5,centimeters,0.02,kilograms,0.001,cubic feet,Standard-Size,2.0,0.0,0.002,2025-12,8.5,weeks,1.37,0.0,2.0,0.002,0.0027,0.0,GBP,0.0027,Others,N,N,0.0,--,0.0
B0D6W9DZX4,X0029PJ5CV,"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'LTN4',GB,28.2,19.4,1.9,centimeters,0.42,kilograms,0.0367,cubic feet,Standard-Size,0.1,0.0,0.0036,2025-12,8.5,weeks,0.75,0.0,0.0,0.0,0.0029,0.0,GBP,0.0029,shoes & bags,N,N,0.0,--,0.0
B004GFPFBO,X0029XG251,Funko POP! Movies : Freddy Krueger - Nightmare on Elm Street - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,'LTN4',GB,16.1,11.6,8.9,centimeters,0.17,kilograms,0.0587,cubic feet,Standard-Size,1.0,0.0,0.0587,2025-12,8.5,weeks,1.37,0.0,1.0,0.0587,0.0804,0.0,GBP,0.0804,Others,N,N,0.0,--,0.0
B074RQ8G8Z,X002AQ6CZH,Cool Chile Chipotle Chillies in Adobo Paste - 170g Jar | Smoky Chilli Peppers in Sauce for Mexican Cooking,'LTN4',GB,8.2,6.3,6.0,centimeters,0.34,kilograms,0.0109,cubic feet,Standard-Size,2.03,0.0,0.0222,2025-12,8.5,weeks,1.37,0.0,2.03,0.0222,0.0305,0.0,GBP,0.0305,Others,N,N,0.0,--,0.0
B09NQCV872,X002ASB2SR,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",'LTN4',GB,7.1,2.3,2.0,centimeters,0.03,kilograms,0.0012,cubic feet,Standard-Size,1.0,0.0,0.0012,2025-12,8.5,weeks,1.37,0.0,1.0,0.0012,0.0016,0.0,GBP,0.0016,Others,N,N,0.0,--,0.0
B07F1MFWV1,X002BG3AK1,"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup",'LTN4',GB,16.4,9.0,5.4,centimeters,0.47,kilograms,0.0281,cubic feet,Standard-Size,1.0,0.0,0.0281,2025-12,8.5,weeks,1.37,0.0,1.0,0.0281,0.0386,0.0,GBP,0.0386,Others,N,N,0.0,--,0.0
