Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
206-3934678-0035569,10.99,0.0,0.0,10.99,206-3934678-0035569,10.99,0.0,0.0,0.0,10.99,0.0
206-3960220-8493109,8.37,0.0,0.0,8.37,206-3960220-8493109,8.37,0.0,0.0,0.0,8.37,0.0
206-3987475-5902701,61.2,0.0,0.0,61.2,206-3987475-5902701,61.2,0.0,0.0,0.0,61.2,0.0
206-4019512-0600306,14.42,0.0,0.0,14.42,206-4019512-0600306,14.42,0.0,0.0,0.0,14.42,0.0
206-4020698-6985915,13.9,0.0,0.0,13.9,206-4020698-6985915,13.9,0.0,0.0,0.0,13.9,0.0
206-4028467-7955564,27.0,0.0,0.0,27.0,206-4028467-7955564,27.0,0.0,0.0,0.0,27.0,0.0
206-4031006-2797120,4.98,0.0,0.0,4.98,206-4031006-2797120,4.98,0.0,0.0,0.0,4.98,0.0
206-4050254-5692336,11.49,0.0,0.0,11.49,206-4050254-5692336,11.49,0.0,0.0,0.0,11.49,0.0
206-4067502-1604308,9.41,0.0,0.0,9.41,206-4067502-1604308,9.41,0.0,0.0,0.0,9.41,0.0
206-4067944-0930704,6.8,0.0,0.0,6.8,206-4067944-0930704,6.8,0.0,0.0,0.0,6.8,0.0
206-4099154-7593919,5.98,0.0,0.0,5.98,206-4099154-7593919,5.98,0.0,0.0,0.0,5.98,0.0
206-4123579-6862745,12.24,0.0,0.0,12.24,206-4123579-6862745,12.24,0.0,0.0,0.0,12.24,0.0
206-4123867-2178758,78.4,0.0,0.0,78.4,206-4123867-2178758,78.4,1.99,0.0,0.0,80.39,1.99
206-4137748-5054763,27.55,0.0,0.0,27.55,206-4137748-5054763,27.55,0.0,0.0,0.0,27.55,0.0
206-4143056-4181918,11.67,0.0,0.0,11.67,206-4143056-4181918,11.67,0.0,0.0,0.0,11.67,0.0
206-4143528-7248317,8.99,0.0,0.0,8.99,206-4143528-7248317,8.99,0.0,0.0,0.0,8.99,0.0
206-4178523-9391530,2.97,0.0,0.0,2.97,206-4178523-9391530,2.97,0.49,0.0,0.0,3.46,0.49
206-4207037-9678747,39.99,0.0,0.0,39.99,206-4207037-9678747,39.99,0.0,0.0,0.0,39.99,0.0
206-4211180-5581165,11.89,0.0,0.0,11.89,206-4211180-5581165,11.89,0.0,0.0,0.0,11.89,0.0
206-4253149-4242713,13.99,0.0,0.0,13.99,206-4253149-4242713,13.99,0.0,0.0,0.0,13.99,0.0
206-4270734-4546732,6.8,0.0,0.0,6.8,206-4270734-4546732,6.8,0.0,0.0,0.0,6.8,0.0
206-4271750-5253916,6.8,0.0,0.0,6.8,206-4271750-5253916,6.8,0.0,0.0,0.0,6.8,0.0
206-4289515-8949116,8.76,0.0,0.0,8.76,206-4289515-8949116,8.76,0.0,0.0,0.0,8.76,0.0
206-4309696-6840327,54.95,0.0,0.0,54.95,206-4309696-6840327,54.95,0.0,0.0,0.0,54.95,0.0
206-4312339-7341126,5.77,0.0,0.0,5.77,206-4312339-7341126,5.77,0.0,0.0,0.0,5.77,0.0
206-4329407-3168357,12.2,0.0,0.0,12.2,206-4329407-3168357,12.2,0.0,0.0,0.0,12.2,0.0
206-4332962-6680319,6.58,0.0,0.0,6.58,206-4332962-6680319,6.58,0.0,0.0,0.0,6.58,0.0
206-4348595-3447531,5.59,0.0,0.0,5.59,206-4348595-3447531,5.59,0.0,0.0,0.0,5.59,0.0
206-4372876-4006730,7.99,0.0,0.0,7.99,206-4372876-4006730,7.99,0.0,0.0,0.0,7.99,0.0
206-4387053-4817967,6.8,0.0,0.0,6.8,206-4387053-4817967,6.8,0.0,0.0,0.0,6.8,0.0
206-4432019-0861926,10.99,0.0,0.0,10.99,206-4432019-0861926,10.99,0.0,0.0,0.0,10.99,0.0
206-4436167-5310762,5.83,0.0,0.0,5.83,206-4436167-5310762,5.83,0.0,0.0,0.0,5.83,0.0
206-4441801-7901114,5.65,0.0,0.0,5.65,206-4441801-7901114,5.65,0.0,0.0,0.0,5.65,0.0
206-4458368-9749939,8.42,0.0,0.0,8.42,206-4458368-9749939,8.42,0.0,0.0,0.0,8.42,0.0
206-4459382-0589103,5.98,0.0,0.0,5.98,206-4459382-0589103,5.98,0.0,0.0,0.0,5.98,0.0
206-4463799-3608319,6.99,0.0,0.0,6.99,206-4463799-3608319,6.99,0.0,0.0,0.0,6.99,0.0
206-4465848-8443511,3.0,0.0,0.0,3.0,206-4465848-8443511,3.0,0.0,0.0,0.0,3.0,0.0
206-4475760-8244307,7.23,0.0,0.0,7.23,206-4475760-8244307,7.23,0.0,0.0,0.0,7.23,0.0
206-4489630-0045965,13.6,0.0,0.0,13.6,206-4489630-0045965,13.6,0.0,0.0,0.0,13.6,0.0
206-4493333-4033120,6.58,0.0,0.0,6.58,206-4493333-4033120,6.58,0.0,0.0,0.0,6.58,0.0
206-4494311-9513138,7.2,0.0,0.0,7.2,206-4494311-9513138,7.2,0.0,0.0,0.0,7.2,0.0
206-4495253-2835556,8.11,0.0,0.0,8.11,206-4495253-2835556,8.11,0.0,0.0,0.0,8.11,0.0
206-4507958-7005136,6.8,0.0,0.0,6.8,206-4507958-7005136,6.8,0.0,0.0,0.0,6.8,0.0
206-4522745-2577163,11.66,0.0,0.0,11.66,206-4522745-2577163,11.66,0.0,0.0,0.0,11.66,0.0
206-4528272-8607527,9.94,0.0,0.0,9.94,206-4528272-8607527,9.94,0.9,0.0,0.0,10.84,0.9
206-4534084-6085926,7.2,0.0,0.0,7.2,206-4534084-6085926,7.2,0.0,0.0,0.0,7.2,0.0
206-4539094-0703561,7.9,0.0,0.0,7.9,206-4539094-0703561,7.9,0.66,0.0,0.0,8.56,0.66
206-4550791-2397923,10.99,0.0,0.0,10.99,206-4550791-2397923,10.99,0.0,0.0,0.0,10.99,0.0
206-4556201-2833934,9.49,0.0,0.0,9.49,206-4556201-2833934,9.49,0.0,0.0,0.0,9.49,0.0
206-4571510-5384327,3.04,0.0,0.0,3.04,206-4571510-5384327,3.04,0.0,0.0,0.0,3.04,0.0
206-4572099-7805969,6.8,0.0,0.0,6.8,206-4572099-7805969,6.8,0.0,0.0,0.0,6.8,0.0
206-4584136-7576320,12.09,0.0,0.0,12.09,206-4584136-7576320,12.09,0.0,0.0,0.0,12.09,0.0
206-4617449-6702720,6.8,0.0,0.0,6.8,206-4617449-6702720,6.8,0.0,0.0,0.0,6.8,0.0
206-4622050-3899562,12.24,0.0,0.0,12.24,206-4622050-3899562,12.24,0.0,0.0,0.0,12.24,0.0
206-4646853-8024367,8.18,0.0,0.0,8.18,206-4646853-8024367,8.18,0.0,0.0,0.0,8.18,0.0
206-4659587-8020357,134.82,0.0,0.0,134.82,206-4659587-8020357,134.82,0.0,0.0,0.0,134.82,0.0
206-4662667-5197925,11.91,0.0,0.0,11.91,206-4662667-5197925,11.91,0.0,0.0,0.0,11.91,0.0
206-4680734-9603510,2.97,0.0,0.0,2.97,206-4680734-9603510,2.97,0.0,0.0,0.0,2.97,0.0
206-4714023-3897149,7.12,0.0,0.0,7.12,206-4714023-3897149,7.12,0.0,0.0,0.0,7.12,0.0
206-4715692-1882766,5.64,0.0,0.0,5.64,206-4715692-1882766,5.64,0.0,0.0,0.0,5.64,0.0
206-4717967-3536334,27.0,0.0,0.0,27.0,206-4717967-3536334,27.0,0.0,0.0,0.0,27.0,0.0
206-4754527-0060360,8.5,0.0,0.0,8.5,206-4754527-0060360,8.5,0.0,0.0,0.0,8.5,0.0
206-4758470-9006741,9.94,0.0,0.0,9.94,206-4758470-9006741,9.94,0.0,0.0,0.0,9.94,0.0
206-4765283-5792367,6.8,0.0,0.0,6.8,206-4765283-5792367,6.8,0.0,0.0,0.0,6.8,0.0
206-4786405-4428306,7.1,0.0,0.0,7.1,206-4786405-4428306,7.1,0.0,0.0,0.0,7.1,0.0
206-4787774-8149107,7.15,0.0,0.0,7.15,206-4787774-8149107,7.15,0.0,0.0,0.0,7.15,0.0
206-4788210-3117928,8.41,0.0,0.0,8.41,206-4788210-3117928,8.41,0.0,0.0,0.0,8.41,0.0
206-4805207-5911508,6.8,0.0,0.0,6.8,206-4805207-5911508,6.8,0.0,0.0,0.0,6.8,0.0
206-4811460-9656320,14.11,0.0,0.0,14.11,206-4811460-9656320,14.11,0.0,0.0,0.0,14.11,0.0
206-4811560-2317119,6.07,0.0,0.0,6.07,206-4811560-2317119,6.07,0.0,0.0,0.0,6.07,0.0
206-4836771-8977907,27.0,0.0,0.0,27.0,206-4836771-8977907,27.0,0.0,0.0,0.0,27.0,0.0
206-4853149-4504331,4.98,0.0,0.0,4.98,206-4853149-4504331,4.98,0.0,0.0,0.0,4.98,0.0
206-4858638-6934747,9.99,0.0,0.0,9.99,206-4858638-6934747,9.99,0.11,0.0,0.0,10.1,0.11
206-4871137-5668324,11.99,0.0,0.0,11.99,206-4871137-5668324,11.99,0.0,0.0,0.0,11.99,0.0
206-4871459-7483533,11.88,0.0,0.0,11.88,206-4871459-7483533,11.88,0.62,0.0,0.0,12.5,0.62
206-4897195-0901968,6.8,0.0,0.0,6.8,206-4897195-0901968,6.8,0.75,0.0,0.0,7.55,0.75
206-4927778-7202710,8.76,0.0,0.0,8.76,206-4927778-7202710,8.76,0.0,0.0,0.0,8.76,0.0
206-4930342-0329924,7.99,0.0,0.0,7.99,206-4930342-0329924,7.99,0.0,0.0,0.0,7.99,0.0
206-4943745-5412321,11.96,0.0,0.0,11.96,206-4943745-5412321,11.96,0.0,0.0,0.0,11.96,0.0
206-4964206-4397902,9.99,0.0,0.0,9.99,206-4964206-4397902,9.99,0.0,0.0,0.0,9.99,0.0
206-4967505-7657936,7.97,0.0,0.0,7.97,206-4967505-7657936,7.97,0.0,0.0,0.0,7.97,0.0
206-4975297-5715521,10.99,0.0,0.0,10.99,206-4975297-5715521,10.99,0.0,0.0,0.0,10.99,0.0
206-4975347-6550733,6.0,0.0,0.0,6.0,206-4975347-6550733,3.0,0.0,0.0,0.0,3.0,-3.0
206-4982455-5618757,11.98,0.0,0.0,11.98,206-4982455-5618757,11.98,0.0,0.0,0.0,11.98,0.0
206-4988385-5802728,14.07,0.0,0.0,14.07,206-4988385-5802728,14.07,0.0,0.0,0.0,14.07,0.0
206-5024190-3667552,6.8,0.0,0.0,6.8,206-5024190-3667552,6.8,0.0,0.0,0.0,6.8,0.0
206-5039648-1527529,9.49,0.0,0.0,9.49,206-5039648-1527529,9.49,0.0,0.0,0.0,9.49,0.0
206-5045274-0194738,6.93,0.0,0.0,6.93,206-5045274-0194738,6.93,0.0,0.0,0.0,6.93,0.0
206-5090084-2405910,13.1,0.0,0.0,13.1,206-5090084-2405910,13.1,0.0,0.0,0.0,13.1,0.0
206-5095451-2059542,8.7,0.0,0.0,8.7,206-5095451-2059542,8.7,0.0,0.0,0.0,8.7,0.0
206-5112325-5436303,5.98,0.0,0.0,5.98,206-5112325-5436303,5.98,0.0,0.0,0.0,5.98,0.0
206-5131258-2573967,7.28,0.0,0.0,7.28,206-5131258-2573967,7.28,0.0,0.0,0.0,7.28,0.0
206-5153596-0317159,8.99,0.0,0.0,8.99,206-5153596-0317159,8.99,0.0,0.0,0.0,8.99,0.0
206-5163393-6547549,7.45,0.0,0.0,7.45,206-5163393-6547549,7.45,0.0,0.0,0.0,7.45,0.0
206-5195790-1393120,6.2,0.0,0.0,6.2,206-5195790-1393120,6.2,0.0,0.0,0.0,6.2,0.0
206-5201709-7279501,11.89,0.0,0.0,11.89,206-5201709-7279501,11.89,0.0,0.0,0.0,11.89,0.0
206-5211458-8573918,7.03,0.0,0.0,7.03,206-5211458-8573918,7.03,0.0,0.0,0.0,7.03,0.0
206-5212756-4137967,39.64,0.0,0.0,39.64,206-5212756-4137967,39.64,0.0,0.0,0.0,39.64,0.0
206-5222871-8490707,10.99,0.0,0.0,10.99,206-5222871-8490707,10.99,0.0,0.0,0.0,10.99,0.0
206-5222975-3380365,6.99,0.0,0.0,6.99,206-5222975-3380365,6.99,0.0,0.0,0.0,6.99,0.0
206-5246429-3995547,11.89,0.0,0.0,11.89,206-5246429-3995547,11.89,0.0,0.0,0.0,11.89,0.0
206-5258259-2101911,6.6,0.0,0.0,6.6,206-5258259-2101911,6.6,0.0,0.0,0.0,6.6,0.0
206-5258640-0340357,10.99,0.0,0.0,10.99,206-5258640-0340357,10.99,0.0,0.0,0.0,10.99,0.0
206-5262143-0326708,19.98,0.0,0.0,19.98,206-5262143-0326708,19.98,2.24,0.0,0.0,22.22,2.24
206-5269607-7055529,9.61,0.0,0.0,9.61,206-5269607-7055529,9.61,0.0,0.0,0.0,9.61,0.0
206-5271185-3039533,6.8,0.0,0.0,6.8,206-5271185-3039533,6.8,0.0,0.0,0.0,6.8,0.0
206-5279400-7440305,5.98,0.0,0.0,5.98,206-5279400-7440305,5.98,0.0,0.0,0.0,5.98,0.0
206-5291750-1610728,7.12,0.0,0.0,7.12,206-5291750-1610728,7.12,0.0,0.0,0.0,7.12,0.0
206-5293074-1169121,9.0,0.0,0.0,9.0,206-5293074-1169121,9.0,0.0,0.0,0.0,9.0,0.0
206-5301488-2921933,6.8,0.0,0.0,6.8,206-5301488-2921933,6.8,0.0,0.0,0.0,6.8,0.0
206-5305539-1016323,6.9,0.0,0.0,6.9,206-5305539-1016323,6.9,0.0,0.0,0.0,6.9,0.0
206-5307550-0385132,7.9,0.0,0.0,7.9,206-5307550-0385132,7.9,0.0,0.0,0.0,7.9,0.0
206-5312606-4063555,4.93,0.0,0.0,4.93,206-5312606-4063555,4.93,0.0,0.0,0.0,4.93,0.0
206-5325387-9545961,27.0,0.0,0.0,27.0,206-5325387-9545961,27.0,0.0,0.0,0.0,27.0,0.0
206-5349874-1345962,6.8,0.0,0.0,6.8,206-5349874-1345962,6.8,0.0,0.0,0.0,6.8,0.0
206-5351337-2509948,5.97,0.0,0.0,5.97,206-5351337-2509948,5.97,0.0,0.0,0.0,5.97,0.0
206-5362215-7976309,6.63,0.0,0.0,6.63,206-5362215-7976309,6.63,0.0,0.0,0.0,6.63,0.0
206-5382924-4270726,10.58,0.0,0.0,10.58,206-5382924-4270726,10.58,0.0,0.0,0.0,10.58,0.0
206-5390896-4237962,9.96,0.0,0.0,9.96,206-5390896-4237962,9.96,0.0,0.0,0.0,9.96,0.0
206-5397524-3949935,3.0,0.0,0.0,3.0,206-5397524-3949935,3.0,0.0,0.0,0.0,3.0,0.0
206-5404300-4069919,6.8,0.0,0.0,6.8,206-5404300-4069919,6.8,0.0,0.0,0.0,6.8,0.0
206-5404530-7899562,5.59,0.0,0.0,5.59,206-5404530-7899562,5.59,0.0,0.0,0.0,5.59,0.0
206-5409133-0357904,8.95,0.0,0.0,8.95,206-5409133-0357904,8.95,0.0,0.0,0.0,8.95,0.0
206-5414535-5147525,6.4,0.0,0.0,6.4,206-5414535-5147525,6.4,0.0,0.0,0.0,6.4,0.0
206-5425350-1566728,27.0,0.0,0.0,27.0,206-5425350-1566728,27.0,0.0,0.0,0.0,27.0,0.0
206-5435095-0566768,11.99,0.0,0.0,11.99,206-5435095-0566768,11.99,0.0,0.0,0.0,11.99,0.0
206-5440980-9911509,5.83,0.0,0.0,5.83,206-5440980-9911509,5.83,0.0,0.0,0.0,5.83,0.0
206-5448362-7150713,5.59,0.0,0.0,5.59,206-5448362-7150713,5.59,0.0,0.0,0.0,5.59,0.0
206-5451726-0865947,6.8,0.0,0.0,6.8,206-5451726-0865947,6.8,0.0,0.0,0.0,6.8,0.0
206-5452379-4242722,15.8,0.0,0.0,15.8,206-5452379-4242722,15.8,0.0,0.0,0.0,15.8,0.0
206-5464336-6193967,12.0,0.0,0.0,12.0,206-5464336-6193967,12.0,0.0,0.0,0.0,12.0,0.0
206-5477326-5697915,3.0,0.0,0.0,3.0,206-5477326-5697915,3.0,0.0,0.0,0.0,3.0,0.0
206-5480064-7712333,3.12,0.0,0.0,3.12,206-5480064-7712333,3.12,0.0,0.0,0.0,3.12,0.0
206-5483356-4284317,19.6,0.0,0.0,19.6,206-5483356-4284317,19.6,0.0,0.0,0.0,19.6,0.0
206-5493471-6591517,16.58,0.0,0.0,16.58,206-5493471-6591517,16.58,0.0,0.0,0.0,16.58,0.0
206-5507274-7600302,8.1,0.0,0.0,8.1,206-5507274-7600302,8.1,0.0,0.0,0.0,8.1,0.0
206-5527233-7789102,9.95,0.0,0.0,9.95,206-5527233-7789102,9.95,0.0,0.0,0.0,9.95,0.0
206-5549203-3629104,9.95,0.0,0.0,9.95,206-5549203-3629104,9.95,0.0,0.0,0.0,9.95,0.0
206-5560544-2504313,7.45,0.0,0.0,7.45,206-5560544-2504313,7.45,0.0,0.0,0.0,7.45,0.0
206-5563654-8182737,5.59,0.0,0.0,5.59,206-5563654-8182737,5.59,0.0,0.0,0.0,5.59,0.0
206-5571643-7268319,7.02,0.0,0.0,7.02,206-5571643-7268319,7.02,0.0,0.0,0.0,7.02,0.0
206-5589314-9670706,9.97,0.0,0.0,9.97,206-5589314-9670706,9.97,0.0,0.0,0.0,9.97,0.0
206-5600412-8153909,3.95,0.0,0.0,3.95,206-5600412-8153909,3.95,0.0,0.0,0.0,3.95,0.0
206-5617492-8026748,5.98,0.0,0.0,5.98,206-5617492-8026748,5.98,0.0,0.0,0.0,5.98,0.0
206-5629180-2928367,6.28,0.0,0.0,6.28,206-5629180-2928367,6.28,0.0,0.0,0.0,6.28,0.0
206-5653626-6714732,5.01,0.0,0.0,5.01,206-5653626-6714732,5.01,0.0,0.0,0.0,5.01,0.0
206-5664589-1969140,5.94,0.0,0.0,5.94,206-5664589-1969140,5.94,0.0,0.0,0.0,5.94,0.0
206-5672636-6973969,6.2,0.0,0.0,6.2,206-5672636-6973969,6.2,0.0,0.0,0.0,6.2,0.0
206-5679428-2353926,5.98,0.0,0.0,5.98,206-5679428-2353926,5.98,0.0,0.0,0.0,5.98,0.0
206-5680031-1396347,7.91,0.0,0.0,7.91,206-5680031-1396347,7.91,0.0,0.0,0.0,7.91,0.0
206-5692090-4066751,7.22,0.0,0.0,7.22,206-5692090-4066751,7.22,0.0,0.0,0.0,7.22,0.0
206-5694070-6724344,6.8,0.0,0.0,6.8,206-5694070-6724344,6.8,0.0,0.0,0.0,6.8,0.0
206-5711470-7791561,12.11,0.0,0.0,12.11,206-5711470-7791561,12.11,0.0,0.0,0.0,12.11,0.0
206-5730807-0413158,10.99,0.0,0.0,10.99,206-5730807-0413158,10.99,0.0,0.0,0.0,10.99,0.0
206-5733377-5440345,11.98,0.0,0.0,11.98,206-5733377-5440345,11.98,0.0,0.0,0.0,11.98,0.0
206-5746247-8103503,9.96,0.0,0.0,9.96,206-5746247-8103503,9.96,0.0,0.0,0.0,9.96,0.0
206-5753021-7233923,8.98,0.0,0.0,8.98,206-5753021-7233923,8.98,0.0,0.0,0.0,8.98,0.0
206-5760858-1147559,3.0,0.0,0.0,3.0,206-5760858-1147559,3.0,0.0,0.0,0.0,3.0,0.0
206-5768593-0877906,8.2,0.0,0.0,8.2,206-5768593-0877906,8.2,0.56,0.0,0.0,8.76,0.56
206-5772431-0012355,11.94,0.0,0.0,11.94,206-5772431-0012355,11.94,0.99,0.0,0.0,12.93,0.99
206-5782370-5466744,11.89,0.0,0.0,11.89,206-5782370-5466744,11.89,0.0,0.0,0.0,11.89,0.0
206-5815163-8555550,5.65,0.0,0.0,5.65,206-5815163-8555550,5.65,0.0,0.0,0.0,5.65,0.0
206-5818919-0743514,5.84,0.0,0.0,5.84,206-5818919-0743514,5.84,0.0,0.0,0.0,5.84,0.0
206-5829371-0351501,2.99,0.0,0.0,2.99,206-5829371-0351501,2.99,0.0,0.0,0.0,2.99,0.0
206-5833765-0433952,11.49,0.0,0.0,11.49,206-5833765-0433952,11.49,0.0,0.0,0.0,11.49,0.0
206-5855426-5544368,6.93,0.0,0.0,6.93,206-5855426-5544368,6.93,0.0,0.0,0.0,6.93,0.0
206-5898178-3413958,6.8,0.0,0.0,6.8,206-5898178-3413958,6.8,0.0,0.0,0.0,6.8,0.0
206-5905551-2891561,5.97,0.0,0.0,5.97,206-5905551-2891561,5.97,0.0,0.0,0.0,5.97,0.0
206-5906222-7312343,6.2,0.0,0.0,6.2,206-5906222-7312343,6.2,0.0,0.0,0.0,6.2,0.0
206-5916441-0443564,6.73,0.0,0.0,6.73,206-5916441-0443564,6.73,0.0,0.0,0.0,6.73,0.0
206-5931404-8608323,7.9,0.0,0.0,7.9,206-5931404-8608323,7.9,0.0,0.0,0.0,7.9,0.0
206-5933418-5495537,6.8,0.0,0.0,6.8,206-5933418-5495537,6.8,0.0,0.0,0.0,6.8,0.0
206-5952092-0577143,11.99,0.0,0.0,11.99,206-5952092-0577143,11.99,0.0,0.0,0.0,11.99,0.0
206-5953483-0880361,5.98,0.0,0.0,5.98,206-5953483-0880361,5.98,0.0,0.0,0.0,5.98,0.0
206-5962197-6085157,3.68,-0.6,0.0,3.08,206-5962197-6085157,2.97,0.71,0.0,0.0,3.68,0.6
206-5973521-4281101,10.99,0.0,0.0,10.99,206-5973521-4281101,10.99,0.0,0.0,0.0,10.99,0.0
206-5985829-3521138,3.0,0.0,0.0,3.0,206-5985829-3521138,3.0,0.64,0.0,0.0,3.64,0.64
206-5995856-8987568,12.09,0.0,0.0,12.09,206-5995856-8987568,12.09,0.0,0.0,0.0,12.09,0.0
206-6029551-2840364,5.9,0.0,0.0,5.9,206-6029551-2840364,5.9,0.0,0.0,0.0,5.9,0.0
206-6043871-3901909,18.98,-4.16,0.0,14.82,206-6043871-3901909,13.99,4.99,0.0,0.0,18.98,4.16
206-6059279-0567553,6.26,0.0,0.0,6.26,206-6059279-0567553,6.26,0.0,0.0,0.0,6.26,0.0
206-6060201-1089157,7.99,0.0,0.0,7.99,206-6060201-1089157,7.99,0.0,0.0,0.0,7.99,0.0
206-6062385-8381901,29.0,0.0,0.0,29.0,206-6062385-8381901,29.0,0.0,0.0,0.0,29.0,0.0
206-6065831-2737922,7.9,0.0,0.0,7.9,206-6065831-2737922,7.9,0.0,0.0,0.0,7.9,0.0
206-6073051-7313962,11.89,0.0,0.0,11.89,206-6073051-7313962,11.89,0.0,0.0,0.0,11.89,0.0
206-6089568-0216331,6.8,0.0,0.0,6.8,206-6089568-0216331,6.8,0.0,0.0,0.0,6.8,0.0
206-6090933-1739537,5.87,0.0,0.0,5.87,206-6090933-1739537,5.87,0.0,0.0,0.0,5.87,0.0
206-6100190-8601117,5.74,0.0,0.0,5.74,206-6100190-8601117,5.74,0.0,0.0,0.0,5.74,0.0
206-6102300-4761116,4.04,0.0,0.0,4.04,206-6102300-4761116,4.04,0.0,0.0,0.0,4.04,0.0
206-6107997-9143567,10.99,0.0,0.0,10.99,206-6107997-9143567,10.99,0.0,0.0,0.0,10.99,0.0
206-6131560-9321933,5.65,0.0,0.0,5.65,206-6131560-9321933,5.65,0.0,0.0,0.0,5.65,0.0
206-6132263-6222711,6.8,0.0,0.0,6.8,206-6132263-6222711,6.8,0.0,0.0,0.0,6.8,0.0
206-6141472-0840350,3.0,0.0,0.0,3.0,206-6141472-0840350,3.0,0.0,0.0,0.0,3.0,0.0
206-6162152-4737925,5.25,0.0,0.0,5.25,206-6162152-4737925,5.25,0.0,0.0,0.0,5.25,0.0
206-6168243-1217114,5.98,0.0,0.0,5.98,206-6168243-1217114,5.98,0.0,0.0,0.0,5.98,0.0
206-6175631-9484310,7.14,0.0,0.0,7.14,206-6175631-9484310,7.14,0.0,0.0,0.0,7.14,0.0
206-6194330-2222740,11.85,0.0,0.0,11.85,206-6194330-2222740,11.85,0.0,0.0,0.0,11.85,0.0
206-6196735-8659535,2.97,0.0,0.0,2.97,206-6196735-8659535,2.97,0.0,0.0,0.0,2.97,0.0
206-6205951-0145103,10.99,0.0,0.0,10.99,206-6205951-0145103,10.99,0.0,0.0,0.0,10.99,0.0
206-6209648-7494734,29.97,0.0,0.0,29.97,206-6209648-7494734,29.97,0.66,0.0,0.0,30.63,0.66
206-6210680-9610755,5.98,0.0,0.0,5.98,206-6210680-9610755,5.98,0.0,0.0,0.0,5.98,0.0
206-6214730-7862728,2.97,0.0,0.0,2.97,206-6214730-7862728,2.97,0.22,0.0,0.0,3.1900000000000004,0.22
206-6215195-3385940,2.97,0.0,0.0,2.97,206-6215195-3385940,2.97,0.0,0.0,0.0,2.97,0.0
206-6252284-5749105,11.95,0.0,0.0,11.95,206-6252284-5749105,11.95,0.0,0.0,0.0,11.95,0.0
206-6262991-2370751,5.29,0.0,0.0,5.29,206-6262991-2370751,5.29,0.0,0.0,0.0,5.29,0.0
206-6266780-7658704,3.0,0.0,0.0,3.0,206-6266780-7658704,3.0,0.0,0.0,0.0,3.0,0.0
206-6268385-9325920,5.65,0.0,0.0,5.65,206-6268385-9325920,5.65,0.0,0.0,0.0,5.65,0.0
206-6280215-9938705,6.8,0.0,0.0,6.8,206-6280215-9938705,6.8,0.0,0.0,0.0,6.8,0.0
206-6284029-7006746,8.39,0.0,0.0,8.39,206-6284029-7006746,8.39,0.0,0.0,0.0,8.39,0.0
206-6313297-5631543,11.83,0.0,0.0,11.83,206-6313297-5631543,11.83,0.0,0.0,0.0,11.83,0.0
206-6328637-0029959,9.99,0.0,0.0,9.99,206-6328637-0029959,9.99,0.0,0.0,0.0,9.99,0.0
206-6342589-2334722,11.99,0.0,0.0,11.99,206-6342589-2334722,11.99,0.0,0.0,0.0,11.99,0.0
206-6347484-1665935,7.99,0.0,0.0,7.99,206-6347484-1665935,7.99,0.0,0.0,0.0,7.99,0.0
206-6351363-4299527,10.99,0.0,0.0,10.99,206-6351363-4299527,10.99,0.0,0.0,0.0,10.99,0.0
206-6356565-6772340,60.76,0.0,0.0,60.76,206-6356565-6772340,60.76,0.0,0.0,0.0,60.76,0.0
206-6365662-3756347,7.92,0.0,0.0,7.92,206-6365662-3756347,7.92,0.0,0.0,0.0,7.92,0.0
206-6373934-4168342,7.01,0.0,0.0,7.01,206-6373934-4168342,7.01,0.0,0.0,0.0,7.01,0.0
206-6375749-3605900,27.0,0.0,0.0,27.0,206-6375749-3605900,27.0,0.0,0.0,0.0,27.0,0.0
206-6376842-1266712,6.68,0.0,0.0,6.68,206-6376842-1266712,6.68,0.0,0.0,0.0,6.68,0.0
206-6396398-9472301,10.99,0.0,0.0,10.99,206-6396398-9472301,10.99,0.0,0.0,0.0,10.99,0.0
206-6403975-7341164,11.68,0.0,0.0,11.68,206-6403975-7341164,11.68,0.0,0.0,0.0,11.68,0.0
206-6406954-5503565,2.97,0.0,0.0,2.97,206-6406954-5503565,2.97,0.0,0.0,0.0,2.97,0.0
206-6422852-8075507,7.95,0.0,0.0,7.95,206-6422852-8075507,7.95,0.0,0.0,0.0,7.95,0.0
206-6444916-0031567,24.99,0.0,0.0,24.99,206-6444916-0031567,24.99,0.0,0.0,0.0,24.99,0.0
206-6461887-4986720,13.99,0.0,0.0,13.99,206-6461887-4986720,13.99,0.0,0.0,0.0,13.99,0.0
206-6465020-3298752,7.97,0.0,0.0,7.97,206-6465020-3298752,7.97,0.0,0.0,0.0,7.97,0.0
206-6478157-5451535,59.99,0.0,0.0,59.99,206-6478157-5451535,59.99,0.0,0.0,0.0,59.99,0.0
206-6490774-9501109,5.98,0.0,0.0,5.98,206-6490774-9501109,5.98,0.0,0.0,0.0,5.98,0.0
206-6495575-7264344,4.34,0.0,0.0,4.34,206-6495575-7264344,4.34,0.0,0.0,0.0,4.34,0.0
206-6514495-1936315,10.99,0.0,0.0,10.99,206-6514495-1936315,10.99,0.0,0.0,0.0,10.99,0.0
206-6515034-3055561,7.56,0.0,0.0,7.56,206-6515034-3055561,7.56,0.0,0.0,0.0,7.56,0.0
206-6516278-5660344,13.6,0.0,0.0,13.6,206-6516278-5660344,13.6,0.0,0.0,0.0,13.6,0.0
