Date,Order ID,marketplace_id,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,COGS_Total,COGS_VAT,COGS_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT,Margin_ExVAT,Margin_Pct
2026-01-21T18:43:39Z,026-5824960-1475562,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.61,0.94,4.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-21T18:53:57Z,206-7871147-6626757,A1F83G8C2ARO7P,TU-8I14-25ZR,1,27.55,4.59,22.96,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.38,0.56,2.82,4.96,0.83,4.13,-0.17,-0.03,-0.14,,
2026-01-21T19:10:11Z,203-4121170-5115559,A1F83G8C2ARO7P,SR-6OBB-WC03,4,29.64,4.94,24.70,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,11.62,1.94,9.68,5.33,0.89,4.44,-0.34,-0.06,-0.28,,
2026-01-21T19:15:16Z,203-9844138-5620305,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-21T19:39:03Z,203-0157043-6980369,A1F83G8C2ARO7P,EV-CHU5-XU3G,1,7.49,1.25,6.24,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,1.16,0.19,0.97,-0.06,-0.01,-0.05,,
2026-01-21T19:40:57Z,205-8106137-9761936,A1F83G8C2ARO7P,Z7-26PV-O9LR,2,17.40,2.90,14.50,11.39,1.90,9.49,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.20,0.00,3.20,1.68,0.28,1.40,-0.11,-0.02,-0.09,,
2026-01-21T20:03:23Z,205-5659546-2249906,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.99,1.33,6.66,1.66,0.28,1.38,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-21T20:06:59Z,205-9518081-9549159,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-21T20:40:27Z,026-6327676-2787543,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.61,0.94,4.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-21T20:55:46Z,202-7044127-5624323,A1F83G8C2ARO7P,L5-PF3B-WHU4,2,79.98,13.33,66.65,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,7.73,1.29,6.44,14.40,2.40,12.00,-0.44,-0.07,-0.37,,
2026-01-21T21:25:24Z,203-9672343-6545940,A1F83G8C2ARO7P,TU-8I14-25ZR,1,27.55,4.59,22.96,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.38,0.56,2.82,4.96,0.83,4.13,-0.17,-0.03,-0.14,,
2026-01-21T21:46:21Z,203-3754779-3423518,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.61,0.94,4.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-21T21:55:31Z,202-7011494-9472329,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-21T21:56:35Z,026-0918356-0652363,A1F83G8C2ARO7P,SR-6OBB-WC03,1,7.41,1.24,6.17,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,1.33,0.22,1.11,-0.08,-0.01,-0.07,,
2026-01-21T22:07:49Z,205-8416877-5773153,A1F83G8C2ARO7P,L1-54EX-56YC,1,15.74,2.62,13.12,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.35,0.56,2.79,1.51,0.25,1.26,-0.10,-0.02,-0.08,,
2026-01-21T22:25:50Z,206-9625434-0929950,A1F83G8C2ARO7P,L3-ZQ8U-A7LQ,1,9.99,1.67,8.32,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,1.80,0.30,1.50,-0.07,-0.01,-0.06,,
2026-01-21T23:47:28Z,206-9866185-8573920,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.99,1.33,6.66,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T00:26:45Z,408-3815763-0897149,A28R8C7NBKEWEA,TU-8I14-25ZR,1,32.16,0.00,32.16,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.82,0.00,2.82,5.78,0.96,4.82,0.00,0.00,0.00,,
2026-01-22T02:59:43Z,204-6374031-2028313,A1F83G8C2ARO7P,F7-PMJ2-SG6A,2,15.80,2.63,13.17,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,4.01,0.67,3.34,2.86,0.48,2.38,-0.13,-0.02,-0.11,,
2026-01-22T04:09:28Z,407-5326569-3565907,A2VIGQ35RCS4UG,Z7-26PV-O9LR,1,49.02,0.00,49.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.20,0.00,3.20,3.92,0.00,3.92,0.00,0.00,0.00,,
2026-01-22T07:03:09Z,206-2739180-0239538,A1F83G8C2ARO7P,Z7-26PV-O9LR,1,8.70,1.45,7.25,4.99,0.83,4.16,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,0.84,0.14,0.70,-0.06,-0.01,-0.05,,
2026-01-22T07:05:27Z,205-0711329-4819541,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.61,0.94,4.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-22T07:06:24Z,206-9378826-0004305,A1F83G8C2ARO7P,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.56,0.09,0.47,-0.05,-0.01,-0.04,,
2026-01-22T08:12:50Z,206-9962427-3517928,A1F83G8C2ARO7P,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.56,0.09,0.47,-0.05,-0.01,-0.04,,
2026-01-22T08:25:34Z,204-8393161-0003542,A1F83G8C2ARO7P,Z7-26PV-O9LR,1,9.17,1.53,7.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-22T08:39:20Z,026-0581615-3170760,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T09:00:56Z,206-5768593-0877906,A1F83G8C2ARO7P,EV-CHU5-XU3G,1,8.20,1.37,6.83,0.47,,0.47,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,1.28,0.21,1.07,-0.06,-0.01,-0.05,,
2026-01-22T09:33:25Z,205-4703677-2518721,A1F83G8C2ARO7P,L3-ZQ8U-A7LQ,4,39.96,6.66,33.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,7.01,1.17,5.84,7.20,1.20,6.00,-0.29,-0.05,-0.24,,
2026-01-22T10:34:31Z,203-3776947-1202758,A1F83G8C2ARO7P,WX-L5UA-UB1Q,2,11.18,1.86,9.32,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.65,0.61,3.04,1.75,0.29,1.46,-0.11,-0.02,-0.09,,
2026-01-22T11:10:10Z,203-1573671-0209942,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T11:10:38Z,026-9843249-5966717,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T11:31:24Z,202-9931834-2500331,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T11:39:02Z,205-8637936-8277135,A1F83G8C2ARO7P,A2-T2AC-TW3L,2,22.28,3.71,18.57,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,6.05,1.01,5.04,3.48,0.58,2.90,-0.19,-0.03,-0.16,,
2026-01-22T11:39:07Z,026-9171680-9940302,A1F83G8C2ARO7P,6V-EEC1-2S9Z,2,15.94,2.66,13.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.89,0.65,3.24,2.50,0.42,2.08,-0.13,-0.02,-0.11,,
2026-01-22T11:47:32Z,203-5150744-2830727,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.99,1.33,6.66,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T12:09:38Z,205-7895220-3805953,A1F83G8C2ARO7P,EV-CHU5-XU3G,1,7.49,1.25,6.24,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,1.16,0.19,0.97,-0.06,-0.01,-0.05,,
2026-01-22T12:15:49Z,026-5697239-3629920,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T12:29:57Z,202-3194686-8151541,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-22T12:40:59Z,203-2613859-6334763,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-22T12:49:13Z,204-6014709-3997909,A1F83G8C2ARO7P,VU-8KRA-QP5M,1,12.88,2.15,10.73,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.18,0.53,2.65,2.32,0.39,1.93,-0.11,-0.02,-0.09,,
2026-01-22T13:26:44Z,205-4274453-4574705,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-22T13:53:18Z,206-8107716-3657946,A1F83G8C2ARO7P,A2-T2AC-TW3L,2,22.28,3.71,18.57,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,6.05,1.01,5.04,3.48,0.58,2.90,-0.19,-0.03,-0.16,,
2026-01-22T14:25:03Z,204-5051435-9230738,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-22T14:38:38Z,026-7962955-0815530,A1F83G8C2ARO7P,EV-CHU5-XU3G,1,7.49,1.25,6.24,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,1.16,0.19,0.97,-0.06,-0.01,-0.05,,
2026-01-22T14:53:52Z,026-3826589-8324339,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T15:10:40Z,203-4384304-1415519,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-22T16:04:15Z,205-6157144-1001115,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T16:26:25Z,203-2203792-5673943,A1F83G8C2ARO7P,DC-K5WH-R7F5,2,6.00,1.00,5.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,0.60,0.10,0.50,-0.08,-0.01,-0.07,,
2026-01-22T16:40:09Z,202-9099139-0051534,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T16:42:18Z,203-2612390-4540364,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-22T17:00:29Z,205-8759978-4141150,A1F83G8C2ARO7P,DC-K5WH-R7F5,2,6.00,1.00,5.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,0.60,0.10,0.50,-0.08,-0.01,-0.07,,
2026-01-22T17:06:59Z,206-5307550-0385132,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-22T18:37:10Z,202-1118868-5166704,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-22T19:18:51Z,405-9359850-7121900,A2VIGQ35RCS4UG,F7-PMJ2-SG6A,2,108.86,0.00,108.86,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,13.36,0.00,13.36,16.32,0.00,16.32,0.00,0.00,0.00,,
2026-01-22T19:22:40Z,204-4977817-6476334,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2026-01-22T19:32:25Z,204-5271282-2130701,A1F83G8C2ARO7P,TU-8I14-25ZR,1,27.55,4.59,22.96,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.38,0.56,2.82,4.96,0.83,4.13,-0.17,-0.03,-0.14,,
2026-01-22T19:38:36Z,203-1378809-2965908,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-22T19:54:46Z,204-5313164-5945953,A1F83G8C2ARO7P,GJ-2OZK-0GCA,1,39.96,6.66,33.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.77,0.63,3.14,7.19,1.20,5.99,-0.22,-0.04,-0.18,,
2026-01-22T19:57:10Z,203-4885592-5714752,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-22T20:01:14Z,205-8531232-9067555,A1F83G8C2ARO7P,6V-EEC1-2S9Z,3,23.91,3.98,19.93,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,5.83,0.97,4.86,3.74,0.62,3.12,-0.19,-0.03,-0.16,,
2026-01-22T20:12:49Z,202-3334028-7530749,A1F83G8C2ARO7P,L3-ZQ8U-A7LQ,1,9.99,1.66,8.33,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,1.80,0.30,1.50,-0.07,-0.01,-0.06,,
2026-01-22T20:36:03Z,206-4436167-5310762,A1F83G8C2ARO7P,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.56,0.09,0.47,-0.05,-0.01,-0.04,,
2026-01-22T20:53:18Z,205-1539588-3427563,A1F83G8C2ARO7P,8R-E0Y9-0LAU,1,79.99,13.33,66.66,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.34,0.56,2.78,14.40,2.40,12.00,-0.36,-0.06,-0.30,,
2026-01-22T21:16:35Z,205-4665807-3695552,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-22T21:16:50Z,026-9641502-1336366,A1F83G8C2ARO7P,TJ-6LOP-OPEU,1,9.00,1.50,7.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.86,0.14,0.72,-0.07,-0.01,-0.06,,
2026-01-22T21:20:04Z,204-1293364-2776359,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2026-01-22T22:22:01Z,206-7971421-3442705,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,7.97,1.33,6.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2026-01-22T22:37:25Z,203-3944237-9598718,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-22T22:44:50Z,026-3392505-6351522,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-22T23:21:05Z,026-8317594-4529166,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-23T00:21:23Z,203-1285650-0741162,A1F83G8C2ARO7P,XE-27ZG-EZPZ,1,4.36,0.73,3.63,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.04,0.34,1.70,0.78,0.13,0.65,-0.06,-0.01,-0.05,,
2026-01-23T04:49:01Z,204-9203725-8492315,A1F83G8C2ARO7P,EV-CHU5-XU3G,1,7.49,1.25,6.24,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,1.16,0.19,0.97,-0.06,-0.01,-0.05,,
2026-01-23T05:54:53Z,202-9354624-2423517,A1F83G8C2ARO7P,Z7-26PV-O9LR,1,9.17,1.53,7.64,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.92,0.32,1.60,0.88,0.15,0.73,-0.06,-0.01,-0.05,,
2026-01-23T07:06:12Z,026-0404968-8963548,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2026-01-23T07:43:00Z,406-1515262-6745944,A2VIGQ35RCS4UG,R4-0AXZ-ZZ9D,2,120.22,20.04,100.18,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,6.16,0.00,6.16,15.62,0.00,15.62,0.00,0.00,0.00,,
2026-01-23T08:44:57Z,204-7594989-9607547,A1F83G8C2ARO7P,8M-NHB7-T8TR,1,29.23,4.87,24.36,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.76,0.63,3.13,5.26,0.88,4.38,-0.18,-0.03,-0.15,,
2026-01-23T09:16:51Z,203-3279464-8159565,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-23T09:38:30Z,206-9306685-0504363,A1F83G8C2ARO7P,A2-T2AC-TW3L,2,22.28,3.71,18.57,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,6.05,1.01,5.04,3.48,0.58,2.90,-0.19,-0.03,-0.16,,
2026-01-23T09:51:19Z,205-3697709-9368334,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2026-01-23T10:05:25Z,405-4689348-9081153,A2VIGQ35RCS4UG,4W-VS57-BV6A,1,152.78,0.00,152.78,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.37,0.00,3.37,22.92,0.00,22.92,0.00,0.00,0.00,,
2026-01-23T10:07:25Z,S02-1884425-2747759,AZMDEXL2RVFNN,RB-82FL-T88J,1,29.99,5.00,24.99,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.74,0.62,3.12,5.40,0.90,4.50,-0.18,-0.03,-0.15,,
2026-01-23T10:15:38Z,026-0267807-9698708,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-23T10:16:33Z,026-9393020-5089962,A1F83G8C2ARO7P,8R-E0Y9-0LAU,1,79.99,13.33,66.66,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.34,0.56,2.78,14.40,2.40,12.00,-0.36,-0.06,-0.30,,
2026-01-23T10:54:03Z,204-6191584-9089946,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-23T11:05:19Z,205-1356361-7892367,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T11:44:03Z,026-1422681-2892313,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T11:57:18Z,026-3859851-5397903,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T12:26:20Z,204-1171735-1933907,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-23T12:47:04Z,202-8767225-9911504,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T13:15:43Z,206-5452379-4242722,A1F83G8C2ARO7P,F7-PMJ2-SG6A,2,15.80,2.63,13.17,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,4.01,0.67,3.34,2.86,0.48,2.38,-0.13,-0.02,-0.11,,
2026-01-23T14:08:59Z,026-1737791-2117125,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-23T14:31:08Z,205-8041815-9385930,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2026-01-23T15:02:18Z,203-8524309-2666751,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,11.14,1.86,9.28,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.74,0.29,1.45,-0.10,-0.02,-0.08,,
2026-01-23T15:10:23Z,206-5448362-7150713,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T15:30:11Z,202-5642732-9059503,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T16:12:13Z,203-1845863-7364302,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T16:21:19Z,204-8087211-5622727,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T16:31:42Z,206-7038678-5172334,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
2026-01-23T16:45:12Z,206-1460699-8562767,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.54,0.92,4.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.86,0.14,0.72,-0.05,-0.01,-0.04,,
