order_id,order_date,seller_sku,quantity,token_id,token_cost,currency,allocation_date,source_level,notes
204-9390927-0443503,2026-01-13T13:06:10Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0200,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1686104-6618703,2026-01-13T13:39:25Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0201,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0017416-5297920,2026-01-13T15:36:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0202,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0017416-5297920,2026-01-13T15:36:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0203,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1371500-8857956,2026-01-13T15:53:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0204,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-7755742-6697907,2026-01-14T00:02:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0205,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7639678-8197107,2026-01-14T05:03:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0206,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9396060-4545969,2026-01-14T09:49:40Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0207,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9396060-4545969,2026-01-14T09:49:40Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0208,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-5571463-6320329,2026-01-14T09:56:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0209,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-9820658-8085960,2026-01-14T10:32:26Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0210,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-0758444-6309135,2026-01-14T11:39:42Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0211,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0259810-8913132,2026-01-14T13:49:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0212,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0259810-8913132,2026-01-14T13:49:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0213,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0259810-8913132,2026-01-14T13:49:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0214,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-8354002-2019564,2026-01-14T13:58:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0215,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1523958-9131511,2026-01-14T14:07:37Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0216,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2536211-7373138,2026-01-14T16:13:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0217,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2536211-7373138,2026-01-14T16:13:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0218,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1212764-4592310,2026-01-14T18:06:25Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0219,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-9572138-3117142,2026-01-14T18:16:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0220,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-9572138-3117142,2026-01-14T18:16:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0221,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7679421-9748354,2026-01-14T18:52:42Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0222,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3783227-2085965,2026-01-14T19:14:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0223,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1792749-6339569,2026-01-14T19:29:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0224,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-3150203-3333158,2026-01-14T20:19:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0225,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7852914-9309104,2026-01-14T22:17:50Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0226,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-7437820-6898738,2026-01-15T07:43:10Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0227,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-2007878-9166724,2026-01-15T08:42:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0228,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-2007878-9166724,2026-01-15T08:42:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0229,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1634684-4594703,2026-01-15T09:39:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0230,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-4197685-0972351,2026-01-15T09:42:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0231,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-0016227-2537963,2026-01-15T09:57:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0232,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-5048531-4775526,2026-01-15T10:58:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0233,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-4561998-0603504,2026-01-15T11:06:44Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0234,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5419571-6032334,2026-01-15T11:07:27Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0235,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-2703860-5733138,2026-01-15T11:36:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0236,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-4930342-0329924,2026-01-15T12:13:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0237,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-6020482-2059540,2026-01-15T12:28:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0238,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-2298395-2540368,2026-01-15T14:14:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0239,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1629355-6337159,2026-01-15T14:24:09Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0240,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-1014942-4441926,2026-01-15T14:31:33Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0241,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-7601548-6052346,2026-01-15T15:30:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0242,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-3385988-8652355,2026-01-15T16:28:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0243,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6489421-0533139,2026-01-15T18:09:36Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0244,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-8712753-1689144,2026-01-15T22:57:56Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0245,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7689439-4112313,2026-01-15T23:29:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0246,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-6347484-1665935,2026-01-15T23:54:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0247,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4644712-0077156,2026-01-16T01:08:36Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0248,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-2312304-9617163,2026-01-16T02:55:51Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0249,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-0606437-9823504,2026-01-16T08:29:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0250,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-5166733-3197937,2026-01-16T09:45:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0251,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-1180373-2017150,2026-01-16T11:30:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0252,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-5437669-4425136,2026-01-16T11:51:33Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0253,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6432154-1461119,2026-01-16T12:05:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0254,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
205-6432154-1461119,2026-01-16T12:05:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0255,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
205-6432154-1461119,2026-01-16T12:05:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0256,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-3747226-4829919,2026-01-16T12:19:42Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0257,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-3747226-4829919,2026-01-16T12:19:42Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0258,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-4230582-3987568,2026-01-16T12:53:17Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0259,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0451894-6795505,2026-01-16T13:11:50Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0260,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4196245-3570743,2026-01-16T13:43:37Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0261,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5347072-9986735,2026-01-16T13:58:28Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0262,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6838781-3188357,2026-01-16T14:37:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0263,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6307866-2083551,2026-01-16T14:50:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0264,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2283710-2585925,2026-01-16T15:44:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0265,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-1763941-3872345,2026-01-16T17:03:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0266,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-1992076-2681957,2026-01-16T17:43:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0267,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4193125-0202744,2026-01-16T19:01:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0268,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1234251-4278734,2026-01-16T19:41:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0269,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-4033256-8673150,2026-01-16T20:06:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0270,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1880650-7959567,2026-01-16T20:29:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0271,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3306657-8699518,2026-01-16T20:52:08Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0272,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7885957-7521143,2026-01-17T06:30:38Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0273,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-6280832-0093958,2026-01-17T06:48:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0274,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0079371-8373937,2026-01-17T07:21:42Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0275,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-7152564-6615563,2026-01-17T10:26:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0276,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-3363614-1029928,2026-01-17T10:39:36Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0277,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0270586-4335554,2026-01-17T11:57:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0278,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-9000908-7009932,2026-01-17T13:39:13Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0279,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-0578335-2925920,2026-01-17T13:57:03Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0280,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3222212-9354711,2026-01-17T14:53:03Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0281,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-4412016-7989949,2026-01-17T15:52:44Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0282,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-2731367-5465926,2026-01-17T16:10:45Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0283,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
205-4582663-4547559,2026-01-17T18:27:57Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0284,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9194339-0085949,2026-01-18T06:52:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0285,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-9801501-6074700,2026-01-18T12:03:13Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0286,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-8367383-5357166,2026-01-18T12:43:02Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0287,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-2398444-3024336,2026-01-18T13:53:25Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0288,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5299032-1797949,2026-01-18T14:45:43Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0289,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1364859-4177136,2026-01-18T15:28:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0290,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1364859-4177136,2026-01-18T15:28:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0291,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-2129703-1358763,2026-01-18T18:33:13Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0292,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-5224025-1747516,2026-01-18T19:11:01Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0293,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-3573477-8599518,2026-01-18T19:21:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0294,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-9739263-6607524,2026-01-18T19:44:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0295,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-8296632-1281152,2026-01-18T20:03:02Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0296,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-0262083-2262731,2026-01-18T20:08:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0297,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
203-7946425-9580310,2026-01-18T20:08:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0298,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-8041691-2982727,2026-01-18T22:04:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0299,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-3536022-3847518,2026-01-18T22:11:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0300,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-3174543-3586769,2026-01-18T22:34:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0301,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-9935971-1303554,2026-01-19T06:33:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0302,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6438584-3024359,2026-01-19T08:39:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0303,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-7651850-6518761,2026-01-19T09:39:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0304,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-6459918-1525957,2026-01-19T09:54:13Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0305,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
202-0796253-3655564,2026-01-19T10:36:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0306,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-9516034-9744358,2026-01-19T11:04:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0307,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
206-5680031-1396347,2026-01-19T12:12:43Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0308,2.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
408-6032581-8743553,2026-01-01T00:49:14Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0001,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
408-6032581-8743553,2026-01-01T00:49:14Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0002,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2835431-4003514,2026-01-01T16:04:44Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0003,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2607707-4947540,2026-01-02T00:07:51Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0004,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2607707-4947540,2026-01-02T00:07:51Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0005,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9027712-3542708,2026-01-02T00:17:53Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0006,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-1984836-0182735,2026-01-02T16:53:14Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0007,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6190272-8409147,2026-01-03T00:26:34Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0008,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-9825204-4957913,2026-01-03T10:31:38Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0009,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-8740593-9628352,2026-01-03T13:29:30Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0010,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4363521-6051565,2026-01-03T13:49:30Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0011,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-3896832-9457123,2026-01-03T14:49:58Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0012,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-0984481-7744337,2026-01-03T16:05:05Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0013,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-0490738-7207542,2026-01-03T21:06:00Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0014,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-7782320-1281130,2026-01-04T05:52:17Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0015,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-3241016-4662717,2026-01-04T20:20:52Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0016,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2277178-3605917,2026-01-05T11:34:23Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0017,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4286667-2841931,2026-01-05T21:29:33Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0018,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8579467-0067506,2026-01-05T23:57:19Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0019,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-5477326-5697915,2026-01-06T18:31:57Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0020,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-5760858-1147559,2026-01-07T11:25:46Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0021,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-1203295-8076319,2026-01-07T15:36:51Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0022,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-4049597-6995559,2026-01-08T17:29:29Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0023,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-5985829-3521138,2026-01-08T22:19:21Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0024,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3518293-3245960,2026-01-09T00:02:07Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0025,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
404-7695152-6372339,2026-01-09T12:13:49Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0026,0.63,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6450338-0498700,2026-01-12T04:52:35Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0027,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-9890121-2506710,2026-01-12T22:46:59Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0028,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-2833113-6489126,2026-01-13T18:19:12Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0029,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6462308-6906729,2026-01-13T18:35:59Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0030,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-8750921-7620329,2026-01-13T20:07:31Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0031,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-6794713-9791563,2026-01-13T21:46:33Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0032,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-3588169-7984310,2026-01-13T23:47:03Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0033,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9340677-1482751,2026-01-14T10:50:30Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0034,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0858789-2125169,2026-01-14T11:22:06Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0035,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-3169958-6128342,2026-01-14T12:26:28Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0036,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-8526886-8363550,2026-01-14T12:56:59Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0037,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4745814-3383519,2026-01-14T19:12:42Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0038,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-2329144-1312333,2026-01-14T21:06:41Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0039,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-8978520-5162766,2026-01-14T22:33:54Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0040,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-3390926-6361147,2026-01-15T09:44:30Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0041,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-9002569-7152321,2026-01-15T11:01:58Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0042,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1616611-7428320,2026-01-15T11:07:22Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0043,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3564001-3298717,2026-01-15T13:33:47Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0044,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6272569-7090737,2026-01-15T15:28:10Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0045,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-2279710-5701111,2026-01-15T15:30:29Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0046,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-9615602-8593164,2026-01-15T20:12:22Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0047,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
